id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       12579,  0.3965257E+06,  0.6455727E+07,    51.419,   272.379
       12580,  0.3965339E+06,  0.6455727E+07,   218.567,  2683.832
       12581,  0.3966146E+06,  0.6455752E+07,    99.401,  1063.458
       12582,  0.3966280E+06,  0.6455752E+07,   201.617,  1695.247
       12583,  0.3965996E+06,  0.6455746E+07,    70.004,   452.666
       12584,  0.3966138E+06,  0.6455742E+07,   179.850,  1442.292
       12585,  0.3966040E+06,  0.6455739E+07,    68.909,   581.524
       12586,  0.3965856E+06,  0.6455739E+07,    53.816,   492.007
       12587,  0.3965958E+06,  0.6455738E+07,    68.663,   779.063
       12588,  0.3965755E+06,  0.6455730E+07,    38.301,   262.702
       12589,  0.3965840E+06,  0.6455730E+07,    96.456,   737.990
       12590,  0.3965172E+06,  0.6455726E+07,  2233.209,  9313.071
       12591,  0.3965267E+06,  0.6455718E+07,  2129.772,  9202.406
       12592,  0.3966632E+06,  0.6455777E+07,    45.924,   357.907
       12593,  0.3966796E+06,  0.6455781E+07,    86.729,  1049.862
       12594,  0.3966736E+06,  0.6455776E+07,    94.893,   774.127
       12595,  0.3966518E+06,  0.6455764E+07,    47.478,   402.141
       12596,  0.3966622E+06,  0.6455764E+07,   157.595,  1401.081
       12597,  0.3966405E+06,  0.6455752E+07,    83.191,   688.962
       12598,  0.3966538E+06,  0.6455752E+07,   153.855,  1164.158
       12599,  0.3966271E+06,  0.6455741E+07,    97.993,  1020.811
       12600,  0.3966435E+06,  0.6455740E+07,   160.482,  1175.085
       12601,  0.3966350E+06,  0.6455736E+07,    89.794,  1045.550
       12602,  0.3967128E+06,  0.6455836E+07,    81.059,   651.430
       12603,  0.3967084E+06,  0.6455818E+07,    55.068,   504.394
       12604,  0.3967165E+06,  0.6455826E+07,   362.076,  4342.951
       12605,  0.3967216E+06,  0.6455852E+07,   186.823,  2693.860
       12606,  0.3967268E+06,  0.6455840E+07,   199.526,  2938.574
       12607,  0.3967355E+06,  0.6455856E+07,  1337.134,  9890.745
