FVC file = swan.fvc, Simulation Execution: 09/09/2019 19:09:21
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.39691813563327E+06, 0.64557280603133E+07,  0.3753490E+00,           5,  0.3723602E+03,        7108
, 0.39691521672094E+06, 0.64557095824303E+07,  0.4266026E+00,           5,  0.3896432E+03,        7109
, 0.39692395508150E+06, 0.64557462254568E+07,  0.3485961E+00,           5,  0.3658740E+03,        7110
, 0.39691574066667E+06, 0.64556950033333E+07,  0.3956435E+00,           5,  0.1894240E+03,        7111
, 0.39690286817447E+06, 0.64556864612148E+07,  0.2713400E+00,           5,  0.3876937E+03,        7112
, 0.39692049700000E+06, 0.64557695566667E+07,  0.3640748E+00,           5,  0.1961921E+03,        7113
, 0.39692891733333E+06, 0.64557613333333E+07,  0.3233786E+00,           5,  0.2138844E+03,        7114
, 0.39691289817646E+06, 0.64558585650071E+07,  0.3942482E+00,           5,  0.3727446E+03,        7115
, 0.39691056366667E+06, 0.64558438833333E+07,  0.2542801E+00,           5,  0.1704112E+03,        7116
, 0.39691954218656E+06, 0.64558312185729E+07,  0.2695771E+00,           5,  0.4019128E+03,        7117
, 0.39692744166667E+06, 0.64558183566667E+07,  0.2480899E+00,           5,  0.2150208E+03,        7118
, 0.39692324503705E+06, 0.64558028524087E+07,  0.3507612E+00,           5,  0.3840818E+03,        7119
, 0.39692229915708E+06, 0.64557847674113E+07,  0.3596477E+00,           5,  0.3616586E+03,        7120
, 0.39688854390484E+06, 0.64556722741483E+07,  0.1415556E+00,           5,  0.3696551E+03,        7121
, 0.39687720403132E+06, 0.64556571406664E+07,  0.2630018E+00,           5,  0.3421845E+03,        7122
, 0.39686953496744E+06, 0.64556417045356E+07,  0.4277636E+00,           5,  0.3247352E+03,        7123
, 0.39680418619864E+06, 0.64555980718959E+07,  0.3824435E+00,           5,  0.2874018E+03,        7124
, 0.39679105800000E+06, 0.64556034200000E+07,  0.4143810E+00,           5,  0.1345625E+03,        7125
, 0.39678229150811E+06, 0.64555944661475E+07,  0.2730566E+00,           5,  0.2567974E+03,        7126
, 0.39683929226318E+06, 0.64556001947207E+07,  0.3873640E+00,           5,  0.2705743E+03,        7127
, 0.39681983052915E+06, 0.64555906267966E+07,  0.3351053E+00,           5,  0.2787066E+03,        7128
, 0.39683722639618E+06, 0.64555850479814E+07,  0.3203020E+00,           5,  0.2777840E+03,        7129
, 0.39686328363551E+06, 0.64556258979336E+07,  0.3998686E+00,           5,  0.3027296E+03,        7130
, 0.39685796085282E+06, 0.64556099198703E+07,  0.3681698E+00,           5,  0.2767975E+03,        7131
, 0.39685615447116E+06, 0.64555940417144E+07,  0.3763239E+00,           5,  0.2923483E+03,        7132
, 0.39674794833333E+06, 0.64556040566667E+07,  0.2712163E+00,           5,  0.1216300E+03,        7133
, 0.39673887233333E+06, 0.64556041733333E+07,  0.2246354E+00,           5,  0.1007682E+03,        7134
, 0.39673183436820E+06, 0.64555945198186E+07, -0.3185859E+00,           5,  0.1856372E+03,        7135
, 0.39675675143038E+06, 0.64555945470818E+07,  0.1598083E+00,           5,  0.2612113E+03,        7136
, 0.39672256154980E+06, 0.64555817421968E+07, -0.8027737E+00,           5,  0.1580880E+03,        7137
, 0.39677091542285E+06, 0.64555839918187E+07,  0.4747089E-01,           5,  0.2676202E+03,        7138
, 0.39669650529202E+06, 0.64555927774038E+07, -0.1146974E+01,           5,  0.1132750E+03,        7139
, 0.39670671277778E+06, 0.64555806662950E+07, -0.1062342E+01,           5,  0.1349416E+03,        7140
, 0.39671645519327E+06, 0.64555672206071E+07, -0.1041358E+01,           5,  0.1472544E+03,        7141
, 0.39709507066192E+06, 0.64662483612443E+07, -0.5886749E+00,           3,  0.3494435E+04,        7142
, 0.39706459881174E+06, 0.64662822972620E+07, -0.9633338E+00,           3,  0.3738114E+04,        7143
, 0.39703413399937E+06, 0.64663162256992E+07, -0.1843936E+01,           3,  0.3980636E+04,        7144
, 0.39700367409007E+06, 0.64663501476350E+07, -0.1658734E+01,           3,  0.4224367E+04,        7145
, 0.39737289007049E+06, 0.64658902394916E+07,  0.1377681E+00,           3,  0.4717587E+04,        7146
, 0.39663915864878E+06, 0.64555543001672E+07,  0.3656964E+00,           5,  0.2485744E+03,        7147
, 0.39662761800000E+06, 0.64555499466667E+07,  0.4539600E+00,           5,  0.1153618E+03,        7148
, 0.39659525977848E+06, 0.64555118927969E+07,  0.4989982E+00,           5,  0.1530724E+03,        7149
, 0.39658131969827E+06, 0.64555101948424E+07,  0.4395841E+00,           5,  0.1858150E+03,        7150
, 0.39656808057129E+06, 0.64555050966916E+07,  0.4301654E+00,           5,  0.2081988E+03,        7151
, 0.39662191194333E+06, 0.64555411563549E+07,  0.3064490E+00,           5,  0.1642347E+03,        7152
, 0.39661263773404E+06, 0.64555319925292E+07,  0.2389268E+00,           5,  0.1572464E+03,        7153
, 0.39660802164887E+06, 0.64555208068607E+07,  0.3984310E+00,           5,  0.1573730E+03,        7154
, 0.39660644833333E+06, 0.64555124366667E+07,  0.5019828E+00,           5,  0.7182467E+02,        7155
, 0.39665060966667E+06, 0.64555576266667E+07,  0.3127345E+00,           5,  0.9518261E+02,        7156
, 0.39665678951602E+06, 0.64555483158274E+07,  0.3187514E+00,           5,  0.1865594E+03,        7157
, 0.39669269690303E+06, 0.64555856871340E+07, -0.1227654E+01,           5,  0.1064027E+03,        7158
, 0.39668899746101E+06, 0.64555787117088E+07, -0.1361533E+01,           5,  0.1015780E+03,        7159
, 0.39668535399284E+06, 0.64555717588719E+07, -0.1096533E+01,           5,  0.9820710E+02,        7160
, 0.39668164759109E+06, 0.64555618104441E+07, -0.3095451E+00,           5,  0.1591241E+03,        7161
, 0.39667678528966E+06, 0.64555479894440E+07,  0.1540284E+00,           5,  0.2171937E+03,        7162
, 0.39667123366667E+06, 0.64555372100000E+07,  0.1477828E+00,           5,  0.1283870E+03,        7163
, 0.39666213333333E+06, 0.64555382366667E+07,  0.2458642E+00,           5,  0.1057706E+03,        7164
, 0.39693722366830E+06, 0.64557261215557E+07,  0.4232520E+00,           5,  0.3315539E+03,        7165
, 0.39693544358298E+06, 0.64557086588610E+07,  0.4424622E+00,           5,  0.3312995E+03,        7166
, 0.39694459908581E+06, 0.64557424145778E+07,  0.3612713E+00,           5,  0.3712039E+03,        7167
, 0.39693807800000E+06, 0.64556946966667E+07,  0.3793985E+00,           5,  0.1513072E+03,        7168
, 0.39692903300621E+06, 0.64556862041347E+07,  0.3055352E+00,           5,  0.3213825E+03,        7169
, 0.39694048166667E+06, 0.64557658266667E+07,  0.2604650E+00,           5,  0.2028338E+03,        7170
, 0.39694977900000E+06, 0.64557568833333E+07,  0.2930045E+00,           5,  0.2378691E+03,        7171
, 0.39691773070113E+06, 0.64556737893342E+07,  0.1820988E+00,           5,  0.2965040E+03,        7172
, 0.39690470520911E+06, 0.64556626290799E+07,  0.1437884E+00,           5,  0.3075306E+03,        7173
, 0.39694235305489E+06, 0.64557810910811E+07,  0.3269490E+00,           5,  0.3415317E+03,        7174
, 0.39693216176491E+06, 0.64558563380025E+07,  0.4419146E+00,           5,  0.3897844E+03,        7175
, 0.39693252133333E+06, 0.64558415700000E+07,  0.2327730E+00,           5,  0.1665186E+03,        7176
, 0.39694708174228E+06, 0.64558358707999E+07,  0.1615633E+00,           5,  0.3529922E+03,        7177
, 0.39694402836003E+06, 0.64558172668589E+07,  0.1520470E+00,           5,  0.4401886E+03,        7178
, 0.39694377164021E+06, 0.64557979627882E+07,  0.2913951E+00,           5,  0.3484160E+03,        7179
, 0.39689441078077E+06, 0.64556498915795E+07,  0.2848890E+00,           5,  0.2995077E+03,        7180
, 0.39688795996615E+06, 0.64556343547242E+07,  0.3464825E+00,           5,  0.3298242E+03,        7181
, 0.39688617133333E+06, 0.64556211966667E+07,  0.3551936E+00,           5,  0.1951201E+03,        7182
, 0.39687586266667E+06, 0.64556180966667E+07,  0.4049079E+00,           5,  0.1673761E+03,        7183
, 0.39679615586408E+06, 0.64555846642542E+07,  0.2805875E+00,           5,  0.2464154E+03,        7184
, 0.39681707700000E+06, 0.64555779566667E+07,  0.2842492E+00,           5,  0.1525726E+03,        7185
, 0.39680552571609E+06, 0.64555707803382E+07,  0.9174380E-01,           5,  0.2926692E+03,        7186
, 0.39678426009168E+06, 0.64555739467264E+07, -0.3469254E-01,           5,  0.2627077E+03,        7187
, 0.39685398930364E+06, 0.64555782173102E+07,  0.2911948E+00,           5,  0.2670600E+03,        7188
, 0.39683563900000E+06, 0.64555722700000E+07,  0.2010653E+00,           5,  0.1405518E+03,        7189
, 0.39682574800000E+06, 0.64555701500000E+07,  0.1883041E+00,           5,  0.1673777E+03,        7190
, 0.39684730046354E+06, 0.64555635048349E+07,  0.1454590E+00,           5,  0.2816974E+03,        7191
, 0.39687551940981E+06, 0.64556036060005E+07,  0.3856715E+00,           5,  0.3101206E+03,        7192
, 0.39687345318656E+06, 0.64555872145799E+07,  0.3476669E+00,           5,  0.2884621E+03,        7193
, 0.39687058352588E+06, 0.64555714146062E+07,  0.2557346E+00,           5,  0.2998225E+03,        7194
, 0.39674751402709E+06, 0.64555836366351E+07, -0.3411045E+00,           5,  0.2375431E+03,        7195
, 0.39673756200000E+06, 0.64555869100000E+07, -0.4796493E+00,           5,  0.8393766E+02,        7196
, 0.39673123544743E+06, 0.64555757662780E+07, -0.7876913E+00,           5,  0.1649676E+03,        7197
, 0.39676026819566E+06, 0.64555730843301E+07, -0.4154602E+00,           5,  0.2604113E+03,        7198
, 0.39677456857113E+06, 0.64555631511122E+07, -0.5169091E+00,           5,  0.2314761E+03,        7199
, 0.39670208991434E+06, 0.64555739105690E+07, -0.1351898E+01,           5,  0.1094595E+03,        7200
, 0.39671184050197E+06, 0.64555611123510E+07, -0.1400523E+01,           5,  0.1196882E+03,        7201
, 0.39672859134605E+06, 0.64555516788798E+07, -0.1109546E+01,           5,  0.1405262E+03,        7202
, 0.39672266733333E+06, 0.64555499933333E+07, -0.1430620E+01,           5,  0.5530302E+02,        7203
, 0.39715929176645E+06, 0.64662859561174E+07, -0.5565567E+00,           3,  0.3475434E+04,        7204
, 0.39718465975689E+06, 0.64662375591362E+07, -0.4392648E+00,           3,  0.3915472E+04,        7205
, 0.39712952970781E+06, 0.64663242896943E+07, -0.1032777E+01,           3,  0.3552133E+04,        7206
, 0.39709976899623E+06, 0.64663626250273E+07, -0.1725387E+01,           3,  0.3629130E+04,        7207
, 0.39707000491303E+06, 0.64664009569901E+07, -0.1448269E+01,           3,  0.3706126E+04,        7208
, 0.39732440281675E+06, 0.64659382174026E+07, -0.8381549E-01,           3,  0.4129894E+04,        7209
, 0.39664442938061E+06, 0.64555414167072E+07,  0.2990830E+00,           5,  0.1749480E+03,        7210
, 0.39663425142077E+06, 0.64555342461937E+07,  0.1604977E+00,           5,  0.1621298E+03,        7211
, 0.39659746133333E+06, 0.64555020833333E+07,  0.4761237E+00,           5,  0.9220921E+02,        7212
, 0.39658866497059E+06, 0.64554975302469E+07,  0.4615176E+00,           5,  0.1796278E+03,        7213
, 0.39661345901841E+06, 0.64555051454473E+07,  0.4602730E+00,           5,  0.1535587E+03,        7214
, 0.39660484166667E+06, 0.64554993033333E+07,  0.4706167E+00,           5,  0.7538409E+02,        7215
, 0.39657681199835E+06, 0.64554929386373E+07,  0.4719292E+00,           5,  0.1943363E+03,        7216
, 0.39662450314707E+06, 0.64555270509747E+07,  0.2239942E+00,           5,  0.1408108E+03,        7217
, 0.39661824900000E+06, 0.64555198233333E+07,  0.4111994E+00,           5,  0.7031955E+02,        7218
, 0.39662464261432E+06, 0.64555120679996E+07,  0.3794111E+00,           5,  0.1741109E+03,        7219
, 0.39665464167338E+06, 0.64555307316128E+07,  0.2084824E+00,           5,  0.1866509E+03,        7220
, 0.39669738266667E+06, 0.64555708833333E+07, -0.1590628E+01,           5,  0.4815108E+02,        7221
, 0.39669618145961E+06, 0.64555645067671E+07, -0.1314867E+01,           5,  0.9682874E+02,        7222
, 0.39669097500000E+06, 0.64555583033333E+07, -0.5858682E+00,           5,  0.7866550E+02,        7223
, 0.39669386033333E+06, 0.64555502366667E+07, -0.2711887E+00,           5,  0.1195032E+03,        7224
, 0.39668788666667E+06, 0.64555431533333E+07,  0.9644128E-01,           5,  0.1183348E+03,        7225
, 0.39669056033333E+06, 0.64555333966667E+07,  0.4416987E-01,           5,  0.1344853E+03,        7226
, 0.39668450666667E+06, 0.64555266466667E+07,  0.6401395E-01,           5,  0.1088521E+03,        7227
, 0.39667533533333E+06, 0.64555286700000E+07,  0.1038635E+00,           5,  0.1226536E+03,        7228
, 0.39667036633333E+06, 0.64555208766667E+07,  0.1349860E+00,           5,  0.1047076E+03,        7229
, 0.39666163433333E+06, 0.64555213266667E+07,  0.1703315E+00,           5,  0.9936073E+02,        7230
, 0.39695660183252E+06, 0.64557218425714E+07,  0.4430953E+00,           5,  0.3315826E+03,        7231
, 0.39695101366667E+06, 0.64557094066667E+07,  0.4411153E+00,           5,  0.1641251E+03,        7232
, 0.39696474009063E+06, 0.64557372516479E+07,  0.4069125E+00,           5,  0.3510891E+03,        7233
, 0.39695868933333E+06, 0.64557005766667E+07,  0.4214321E+00,           5,  0.1957650E+03,        7234
, 0.39695356629768E+06, 0.64556882890908E+07,  0.3083150E+00,           5,  0.3279351E+03,        7235
, 0.39696142033333E+06, 0.64557608866667E+07,  0.3658151E+00,           5,  0.2109217E+03,        7236
, 0.39697477586739E+06, 0.64557528823672E+07,  0.4212485E+00,           5,  0.3468098E+03,        7237
, 0.39694652414382E+06, 0.64556751387836E+07,  0.1700782E+00,           5,  0.2747336E+03,        7238
, 0.39694052800000E+06, 0.64556648700000E+07,  0.1330751E+00,           5,  0.1663555E+03,        7239
, 0.39692931433333E+06, 0.64556642366667E+07,  0.1648304E+00,           5,  0.1700624E+03,        7240
, 0.39696251802990E+06, 0.64557758173922E+07,  0.3666911E+00,           5,  0.3477177E+03,        7241
, 0.39692248993808E+06, 0.64556533347362E+07,  0.1575259E+00,           5,  0.3083192E+03,        7242
, 0.39691156210466E+06, 0.64556415672634E+07,  0.2132448E+00,           5,  0.3026595E+03,        7243
, 0.39696362458594E+06, 0.64557928715118E+07,  0.2320968E+00,           5,  0.3457026E+03,        7244
, 0.39695195185883E+06, 0.64558533254159E+07,  0.4046027E+00,           5,  0.3282433E+03,        7245
, 0.39696598231857E+06, 0.64558303660295E+07,  0.1464936E+00,           5,  0.3193304E+03,        7246
, 0.39696297943758E+06, 0.64558119628842E+07,  0.9628980E-01,           5,  0.3475010E+03,        7247
, 0.39697082002791E+06, 0.64558469056411E+07,  0.4013566E+00,           5,  0.4007739E+03,        7248
, 0.39690335566667E+06, 0.64556314466667E+07,  0.2208096E+00,           5,  0.1382993E+03,        7249
, 0.39691267927484E+06, 0.64556213007160E+07,  0.2128560E+00,           5,  0.3203185E+03,        7250
, 0.39689815343108E+06, 0.64556114522937E+07,  0.2804436E+00,           5,  0.2757754E+03,        7251
, 0.39688948333333E+06, 0.64556009500000E+07,  0.3485172E+00,           5,  0.1436557E+03,        7252
, 0.39679454700000E+06, 0.64555648200000E+07, -0.1869036E+00,           5,  0.1272462E+03,        7253
, 0.39682544085865E+06, 0.64555559624360E+07, -0.1114964E+00,           5,  0.3165487E+03,        7254
, 0.39681136766667E+06, 0.64555579266667E+07, -0.1772651E+00,           5,  0.1356518E+03,        7255
, 0.39680650242429E+06, 0.64555487566001E+07, -0.6129808E+00,           5,  0.1787855E+03,        7256
, 0.39679014786188E+06, 0.64555551397329E+07, -0.6082597E+00,           5,  0.2001186E+03,        7257
, 0.39686407137811E+06, 0.64555567439455E+07,  0.1515833E+00,           5,  0.3207520E+03,        7258
, 0.39683966800000E+06, 0.64555525500000E+07, -0.8334979E-01,           5,  0.1478257E+03,        7259
, 0.39685873441627E+06, 0.64555420638692E+07, -0.1851693E+00,           5,  0.2497637E+03,        7260
, 0.39684485566667E+06, 0.64555444433333E+07, -0.2711856E+00,           5,  0.1214983E+03,        7261
, 0.39689527166667E+06, 0.64555925000000E+07,  0.3243326E+00,           5,  0.1531109E+03,        7262
, 0.39689085041092E+06, 0.64555810190849E+07,  0.3304393E+00,           5,  0.2916452E+03,        7263
, 0.39688794102427E+06, 0.64555648964920E+07,  0.2650260E+00,           5,  0.2663401E+03,        7264
, 0.39688144329833E+06, 0.64555509206164E+07,  0.1716909E+00,           5,  0.2852076E+03,        7265
, 0.39674019276408E+06, 0.64555693564331E+07, -0.7406774E+00,           5,  0.1719365E+03,        7266
, 0.39675179193015E+06, 0.64555608617373E+07, -0.6357680E+00,           5,  0.2651605E+03,        7267
, 0.39676717653875E+06, 0.64555521414299E+07, -0.6451924E+00,           5,  0.2329128E+03,        7268
, 0.39678372598461E+06, 0.64555454401093E+07, -0.7488830E+00,           5,  0.2006883E+03,        7269
, 0.39670754009328E+06, 0.64555557031453E+07, -0.1241693E+01,           5,  0.1163424E+03,        7270
, 0.39672224027923E+06, 0.64555437836668E+07, -0.1210427E+01,           5,  0.1337405E+03,        7271
, 0.39674186304040E+06, 0.64555386941650E+07, -0.1036061E+01,           5,  0.1614869E+03,        7272
, 0.39673607585833E+06, 0.64555322060669E+07, -0.1274808E+01,           5,  0.1558554E+03,        7273
, 0.39723826481101E+06, 0.64663322224538E+07, -0.6015723E+00,           3,  0.5296730E+04,        7274
, 0.39721133565489E+06, 0.64663714069535E+07, -0.9776795E+00,           3,  0.5489911E+04,        7275
, 0.39720306401838E+06, 0.64661717564172E+07, -0.1486597E+00,           3,  0.3404158E+04,        7276
, 0.39718440445454E+06, 0.64664105930264E+07, -0.1741102E+01,           3,  0.5683547E+04,        7277
, 0.39715747632942E+06, 0.64664497811111E+07, -0.1620481E+01,           3,  0.5876002E+04,        7278
, 0.39727887142883E+06, 0.64659894074883E+07,  0.1431766E+00,           3,  0.3345480E+04,        7279
, 0.39664416855366E+06, 0.64555247849027E+07,  0.1438577E+00,           5,  0.1514010E+03,        7280
, 0.39663466714196E+06, 0.64555193212677E+07,  0.2293910E+00,           5,  0.1341227E+03,        7281
, 0.39660934678499E+06, 0.64554904196296E+07,  0.4812907E+00,           5,  0.1666628E+03,        7282
, 0.39659725347368E+06, 0.64554854989757E+07,  0.5294858E+00,           5,  0.1807170E+03,        7283
, 0.39658535438278E+06, 0.64554806207637E+07,  0.5765820E+00,           5,  0.1855926E+03,        7284
, 0.39661811500000E+06, 0.64554963300000E+07,  0.4545685E+00,           5,  0.7190094E+02,        7285
, 0.39663148833333E+06, 0.64555050266667E+07,  0.2487082E+00,           5,  0.8212042E+02,        7286
, 0.39662771376212E+06, 0.64554950545338E+07,  0.2819484E+00,           5,  0.1796670E+03,        7287
, 0.39664073221175E+06, 0.64555082991541E+07,  0.2040209E+00,           5,  0.1343691E+03,        7288
, 0.39665910833333E+06, 0.64555137233333E+07,  0.2387589E+00,           5,  0.8308979E+02,        7289
, 0.39665072219033E+06, 0.64555124137368E+07,  0.2387491E+00,           5,  0.1503642E+03,        7290
, 0.39670296666667E+06, 0.64555486733333E+07, -0.6077400E+00,           5,  0.1221609E+03,        7291
, 0.39670650200000E+06, 0.64555391200000E+07, -0.2469599E+00,           5,  0.1253774E+03,        7292
, 0.39670006933333E+06, 0.64555309266667E+07,  0.3731995E-01,           5,  0.1345234E+03,        7293
, 0.39670278033333E+06, 0.64555214600000E+07,  0.8850039E-01,           5,  0.1313525E+03,        7294
, 0.39669619500000E+06, 0.64555130033333E+07,  0.1668917E+00,           5,  0.1359155E+03,        7295
, 0.39668561135598E+06, 0.64555139660738E+07,  0.1342169E+00,           5,  0.1979130E+03,        7296
, 0.39667459766667E+06, 0.64555140900000E+07,  0.1379632E+00,           5,  0.7158833E+02,        7297
, 0.39666847049904E+06, 0.64555060409305E+07,  0.2165964E+00,           5,  0.1673728E+03,        7298
, 0.39697563164597E+06, 0.64557157008637E+07,  0.3821567E+00,           5,  0.3264499E+03,        7299
, 0.39697064566667E+06, 0.64557023200000E+07,  0.4086300E+00,           5,  0.1765753E+03,        7300
, 0.39698297643935E+06, 0.64557308374697E+07,  0.3705736E+00,           5,  0.3396613E+03,        7301
, 0.39699316048295E+06, 0.64557463416226E+07,  0.4239666E+00,           5,  0.3455611E+03,        7302
, 0.39697872266667E+06, 0.64556938600000E+07,  0.2972560E+00,           5,  0.1847661E+03,        7303
, 0.39697323485697E+06, 0.64556810475452E+07,  0.1668398E+00,           5,  0.3293218E+03,        7304
, 0.39696415556661E+06, 0.64556671423594E+07,  0.8367505E-01,           5,  0.2906196E+03,        7305
, 0.39698181393406E+06, 0.64557695863583E+07,  0.4506531E+00,           5,  0.3201634E+03,        7306
, 0.39700015425653E+06, 0.64557622887082E+07,  0.4104309E+00,           5,  0.3635186E+03,        7307
, 0.39695244985883E+06, 0.64556551482798E+07,  0.1830431E+00,           5,  0.2983272E+03,        7308
, 0.39694014562230E+06, 0.64556441484959E+07,  0.2893527E+00,           5,  0.3117639E+03,        7309
, 0.39698391316421E+06, 0.64557871777145E+07,  0.2708609E+00,           5,  0.3984083E+03,        7310
, 0.39692798254626E+06, 0.64556325877132E+07,  0.2471572E+00,           5,  0.2997706E+03,        7311
, 0.39697846933333E+06, 0.64558111700000E+07,  0.1261343E+00,           5,  0.2154349E+03,        7312
, 0.39698729733333E+06, 0.64558018000000E+07,  0.1534108E+00,           5,  0.2323317E+03,        7313
, 0.39698627848768E+06, 0.64558236673338E+07,  0.1998131E+00,           5,  0.3669611E+03,        7314
, 0.39699076785998E+06, 0.64558402745139E+07,  0.4581089E+00,           5,  0.4039348E+03,        7315
, 0.39692294666667E+06, 0.64556122066667E+07,  0.2288206E+00,           5,  0.1727710E+03,        7316
, 0.39692016400000E+06, 0.64556024566667E+07,  0.1959414E+00,           5,  0.1460966E+03,        7317
, 0.39690874162960E+06, 0.64555967970265E+07,  0.2658772E+00,           5,  0.2830493E+03,        7318
, 0.39694332560456E+06, 0.64556229904721E+07,  0.3833349E+00,           5,  0.3040112E+03,        7319
, 0.39693531933333E+06, 0.64556130200000E+07,  0.2946906E+00,           5,  0.1592523E+03,        7320
, 0.39682303351332E+06, 0.64555428272386E+07, -0.6083516E+00,           5,  0.1616903E+03,        7321
, 0.39683963636618E+06, 0.64555369233988E+07, -0.5753096E+00,           5,  0.1476201E+03,        7322
, 0.39680075388461E+06, 0.64555399996922E+07, -0.7976702E+00,           5,  0.1791613E+03,        7323
, 0.39681787561234E+06, 0.64555348919441E+07, -0.7713887E+00,           5,  0.1622478E+03,        7324
, 0.39687579278386E+06, 0.64555365210640E+07, -0.1857163E+00,           5,  0.2729726E+03,        7325
, 0.39685633326549E+06, 0.64555311755013E+07, -0.5125333E+00,           5,  0.1400439E+03,        7326
, 0.39687285558305E+06, 0.64555252194851E+07, -0.5421697E+00,           5,  0.1372251E+03,        7327
, 0.39691356766667E+06, 0.64555836966667E+07,  0.3302733E+00,           5,  0.1565976E+03,        7328
, 0.39690706217497E+06, 0.64555725977441E+07,  0.3952653E+00,           5,  0.2685321E+03,        7329
, 0.39690115400000E+06, 0.64555616900000E+07,  0.3327906E+00,           5,  0.1358355E+03,        7330
, 0.39690528066667E+06, 0.64555524900000E+07,  0.3160159E+00,           5,  0.1370482E+03,        7331
, 0.39689714163473E+06, 0.64555429107917E+07,  0.1562269E+00,           5,  0.2425391E+03,        7332
, 0.39688939133333E+06, 0.64555334966667E+07, -0.1284356E+00,           5,  0.1348477E+03,        7333
, 0.39671629033333E+06, 0.64555373733333E+07, -0.6044558E+00,           5,  0.1477178E+03,        7334
, 0.39672951933333E+06, 0.64555250866667E+07, -0.6902977E+00,           5,  0.1403285E+03,        7335
, 0.39671970166667E+06, 0.64555272666667E+07, -0.3103128E+00,           5,  0.1416858E+03,        7336
, 0.39675590309447E+06, 0.64555261812589E+07, -0.8430920E+00,           5,  0.1788604E+03,        7337
, 0.39674964053268E+06, 0.64555192690689E+07, -0.1204597E+01,           5,  0.1837628E+03,        7338
, 0.39674271766667E+06, 0.64555119533333E+07, -0.6504969E+00,           5,  0.1625782E+03,        7339
, 0.39673230266667E+06, 0.64555146800000E+07, -0.3033558E+00,           5,  0.1454818E+03,        7340
, 0.39733874892618E+06, 0.64663826099576E+07, -0.7095255E+00,           3,  0.5223913E+04,        7341
, 0.39731581369280E+06, 0.64664234129580E+07, -0.1019595E+01,           3,  0.5425833E+04,        7342
, 0.39729288101163E+06, 0.64664642180637E+07, -0.1647087E+01,           3,  0.5628806E+04,        7343
, 0.39721638591888E+06, 0.64661062920934E+07,  0.2778667E+00,           3,  0.3620140E+04,        7344
, 0.39726994694508E+06, 0.64665050250070E+07, -0.1516210E+01,           3,  0.5831366E+04,        7345
, 0.39723939818109E+06, 0.64660450236512E+07,  0.3091879E+00,           3,  0.3489415E+04,        7346
, 0.39661738347450E+06, 0.64554796266310E+07,  0.4327412E+00,           5,  0.1860037E+03,        7347
, 0.39660502973644E+06, 0.64554739141647E+07,  0.5593646E+00,           5,  0.1785951E+03,        7348
, 0.39662634200000E+06, 0.64554842133333E+07,  0.2934922E+00,           5,  0.7508032E+02,        7349
, 0.39659354715276E+06, 0.64554681460439E+07,  0.6777872E+00,           5,  0.1926376E+03,        7350
, 0.39664057255552E+06, 0.64554959407286E+07,  0.1669326E+00,           5,  0.1339744E+03,        7351
, 0.39663686352665E+06, 0.64554839100090E+07,  0.2690954E+00,           5,  0.1577291E+03,        7352
, 0.39665187840146E+06, 0.64554987339609E+07,  0.3023751E+00,           5,  0.1380919E+03,        7353
, 0.39666180900000E+06, 0.64554985933333E+07,  0.3372858E+00,           5,  0.1013767E+03,        7354
, 0.39671262433333E+06, 0.64555195466667E+07,  0.9836347E-01,           5,  0.1337161E+03,        7355
, 0.39671526933333E+06, 0.64555094900000E+07,  0.1397514E+00,           5,  0.1397812E+03,        7356
, 0.39670838066667E+06, 0.64555020800000E+07,  0.2753923E+00,           5,  0.1294493E+03,        7357
, 0.39669915033333E+06, 0.64555036800000E+07,  0.3123957E+00,           5,  0.1184823E+03,        7358
, 0.39669251002467E+06, 0.64554931203808E+07,  0.4134860E+00,           5,  0.2093125E+03,        7359
, 0.39668073412393E+06, 0.64555007714506E+07,  0.2753343E+00,           5,  0.1630088E+03,        7360
, 0.39667569978678E+06, 0.64554879885455E+07,  0.3908439E+00,           5,  0.1935427E+03,        7361
, 0.39666511766667E+06, 0.64554911766667E+07,  0.3718250E+00,           5,  0.9263918E+02,        7362
, 0.39699469259790E+06, 0.64557098386958E+07,  0.2744405E+00,           5,  0.3139731E+03,        7363
, 0.39699007800000E+06, 0.64556969233333E+07,  0.2387607E+00,           5,  0.1703832E+03,        7364
, 0.39700188123189E+06, 0.64557247860749E+07,  0.2921971E+00,           5,  0.3402598E+03,        7365
, 0.39700653166667E+06, 0.64557382966667E+07,  0.3618945E+00,           5,  0.1837243E+03,        7366
, 0.39702004203406E+06, 0.64557558060599E+07,  0.3435789E+00,           5,  0.3552878E+03,        7367
, 0.39701812833333E+06, 0.64557415800000E+07,  0.3017898E+00,           5,  0.2124560E+03,        7368
, 0.39700244737564E+06, 0.64556890757134E+07,  0.1143251E+00,           5,  0.3549795E+03,        7369
, 0.39699041174780E+06, 0.64556743121146E+07,  0.9508933E-01,           5,  0.3139661E+03,        7370
, 0.39697961592582E+06, 0.64556588033810E+07,  0.1876896E+00,           5,  0.3263271E+03,        7371
, 0.39696815220118E+06, 0.64556455775196E+07,  0.3897652E+00,           5,  0.2829645E+03,        7372
, 0.39700329993000E+06, 0.64557794736716E+07,  0.3427613E+00,           5,  0.3287213E+03,        7373
, 0.39702189317603E+06, 0.64557728905883E+07,  0.4110538E+00,           5,  0.3333700E+03,        7374
