SUC	21/09/2009	09	2009	Grab	B	4.000	4.5	158603	17234	11	11.30	90.80	950	1011732.63	20234652.68	653346.40	30000.60	21.78	95.61	4.39	683347.00
SUC	05/10/2009	10	2009	Grab	S	0.517	NaN	84218	5883	7	37.70	66.30	933	1058136.03	21162720.58	1035020.70	1071688.10	0.97	49.13	50.87	2106708.80
SUC	05/10/2009	10	2009	Grab	B	3.500	4	104785	8000	8	13.30	88.50	NaN	1790211.87	35804237.40	855017.10	1215024.30	0.70	41.30	58.70	2070041.40
SUC	19/10/2009	10	2009	Grab	S	0.488	NaN	228755	19400	8	35.40	69.40	9934	2030340.54	40606810.79	180003.60	70001.40	2.57	72.00	28.00	250005.00
SUC	19/10/2009	10	2009	Grab	B	4.100	4.6	187587	14434	8	10.40	91.70	5617	1983375.13	39667502.67	768348.70	583345.00	1.32	56.84	43.16	1351693.70
SUC	02/11/2009	11	2009	Grab	S	0.505	NaN	384458	59768	16	78.80	22.80	19384	3000428.14	60008562.81	1375027.50	181670.30	7.57	88.33	11.67	1556697.80
SUC	02/11/2009	11	2009	Grab	B	2.700	3.2	418992	70868	17	72.90	29.50	11017	2867100.34	57342006.82	2531717.30	686680.40	3.69	78.66	21.34	3218397.70
SUC	16/11/2009	11	2009	Grab	S	0.516	NaN	457692	65118	14	95.00	5.86	18600	7132484.65	142649692.94	515010.30	100002.00	5.15	83.74	16.26	615012.30
SUC	16/11/2009	11	2009	Grab	B	4.100	4.6	422025	35234	8	15.60	87.10	5683	9554865.49	191097309.87	68334.70	10000.20	6.83	87.23	12.77	78334.90
SUC	30/11/2009	11	2009	Grab	S	0.508	NaN	207221	15250	7	12.70	89.10	29867	3657288.14	73145762.89	1600032.00	2185043.70	0.73	42.27	57.73	3785075.70
SUC	30/11/2009	11	2009	Grab	B	3.500	4	572711	49984	9	7.47	93.80	16784	4319824.46	86396489.23	1098355.30	2465049.30	0.45	30.82	69.18	3563404.60
SUC	14/12/2009	12	2009	Grab	S	0.495	NaN	221221	16700	8	29.50	71.00	97585	8513664.74	170273294.73	4118415.70	4860097.20	0.85	45.87	54.13	8978512.90
SUC	14/12/2009	12	2009	Grab	B	4.500	5	366174	55634	15	13.80	86.70	17050	8959845.46	179196909.20	3640072.80	2523383.80	1.44	59.06	40.94	6163456.60
