ID,wl,U,V,Sal,Temp,TRACE_1,x,y
450,0.81,0,0,20,18,0,397538.91911026,6466511.7694518
451,0.81,0,0,20,18,0,397523.63738522,6466555.0715079
452,0.81,0,0,20,18,0,397508.34670416,6466598.3700845
453,0.81,0,0,20,18,0,397677.96286639,6466504.7548376
454,0.81,0,0,20,18,0,397666.71179827,6466546.874904401
455,0.81,0,0,20,18,0,397655.4533112,6466588.990435501
456,0.81,0,0,20,18,0,397644.20499741,6466631.107848301
457,0.81,0,0,20,18,0,397804.87662354,6466526.0897509
458,0.81,0,0,20,18,0,397797.50681498,6466566.1515125
459,0.81,0,0,20,18,0,397790.13976256,6466606.2101965
460,0.81,0,0,20,18,0,397782.7674903,6466646.267723099
461,0.81,0,0,20,18,0,397918.54580541,6466537.8327201
462,0.81,0,0,20,18,0,397913.2819718,6466575.1208875
463,0.81,0,0,20,18,0,397908.01590607,6466612.4063433
464,0.81,0,0,20,18,0,397902.75437346,6466649.6921254005
465,0.81,0,0,20,18,0,398016.95875853,6466549.319303799
466,0.81,0,0,20,18,0,398012.1353423,6466584.8603147995
467,0.81,0,0,20,18,0,398007.31652494,6466620.4018573
468,0.81,0,0,20,18,0,398002.488125,6466655.9421806
469,0.81,0,0,20,18,0,398115.42281811,6466560.2066643
470,0.81,0,0,20,18,0,398110.87000107,6466596.3031530995
471,0.81,0,0,20,18,0,398106.31273408,6466632.3989153
472,0.81,0,0,20,18,0,398101.76361268,6466668.495938599
473,0.81,0,0,20,18,0,398213.68835413,6466565.8843887
474,0.81,0,0,20,18,0,398209.3565836,6466603.5739803
475,0.81,0,0,20,18,0,398205.02487632,6466641.2585962005
476,0.81,0,0,20,18,0,398200.6925372,6466678.9431053
477,0.81,0,0,20,18,0,398290.90301317,6466568.1394177005
478,0.81,0,0,20,18,0,398287.65437347,6466605.892991001
479,0.81,0,0,20,18,0,398284.40964932,6466643.644252599
480,0.81,0,0,20,18,0,398281.15934238,6466681.3952741
481,0.81,0,0,20,18,0,398347.70686039,6466570.1342973
482,0.81,0,0,20,18,0,398346.34900843,6466606.5555545
483,0.81,0,0,20,18,0,398344.9901276,6466642.9742393
484,0.81,0,0,20,18,0,398343.63540116,6466679.3953016
485,0.81,0,0,20,18,0,398411.3622542,6466572.460777201
486,0.81,0,0,20,18,0,398410.59276651,6466608.2755292
487,0.81,0,0,20,18,0,398409.82537194,6466644.0878471
488,0.81,0,0,20,18,0,398409.05478759,6466679.904995
489,0.81,0,0,20,18,0,398408.12272788,6466707.7655201
490,0.81,0,0,20,18,0,398481.44824961,6466575.3607977005
491,0.81,0,0,20,18,0,398479.96737682,6466611.2981365
492,0.81,0,0,20,18,0,398478.4835458,6466647.2352422
493,0.81,0,0,20,18,0,398476.99972138,6466683.172427599
494,0.81,0,0,20,18,0,398475.30161782,6466710.8444113
495,0.81,0,0,20,18,0,398407.48281434,6466727.6617189
496,0.81,0,0,20,18,0,398474.2128643,6466730.274855901
497,0.81,0,0,20,18,0,398551.53424092,6466578.260818
498,0.81,0,0,20,18,0,398549.3387564,6466614.3205637
499,0.81,0,0,20,18,0,398547.1432722,6466650.3803042
500,0.81,0,0,20,18,0,398544.94936398,6466686.4376482
501,0.81,0,0,20,18,0,398542.48298677,6466713.7036663
502,0.81,0,0,20,18,0,398540.96537499,6466732.2256338
503,0.81,0,0,20,18,0,398407.24776884,6466747.5729437005
504,0.81,0,0,20,18,0,398473.72294501,6466749.7407889
505,0.81,0,0,20,18,0,398540.226629,6466750.8001443
506,0.81,0,0,20,18,0,398646.601723,6466586.654822799
507,0.81,0,0,20,18,0,398643.84531821,6466621.5514948
508,0.81,0,0,20,18,0,398641.08324796,6466656.4476835
509,0.81,0,0,20,18,0,398638.32389979,6466691.3418181
510,0.81,0,0,20,18,0,398768.07823682,6466601.3082884
511,0.81,0,0,20,18,0,398764.89966883,6466633.8990342
512,0.81,0,0,20,18,0,398761.72091633,6466666.489872701
513,0.81,0,0,20,18,0,398758.54206971,6466699.0758634005
514,0.81,0,0,20,18,0,398891.0366271,6466618.9035958
515,0.81,0,0,20,18,0,398886.95048567,6466650.2852222
516,0.81,0,0,20,18,0,398882.87067831,6466681.6679198
517,0.81,0,0,20,18,0,398878.78772348,6466713.0475726
518,0.81,0,0,20,18,0,398993.88241573,6466633.9448908
519,0.81,0,0,20,18,0,398987.01327164,6466664.9027871
520,0.81,0,0,20,18,0,398980.14402057,6466695.8599054
521,0.81,0,0,20,18,0,398973.27519571,6466726.816108
522,0.81,0,0,20,18,0,399076.43405661,6466643.5088858
523,0.81,0,0,20,18,0,399065.3328312,6466674.2482201
524,0.81,0,0,20,18,0,399054.23182538,6466704.9869345
525,0.81,0,0,20,18,0,399043.13144172,6466735.7248234
526,0.81,0,0,20,18,0,399159.14299652,6466651.750642099
527,0.81,0,0,20,18,0,399143.71316235,6466683.0116129005
528,0.81,0,0,20,18,0,399128.28561934,6466714.2702272
529,0.81,0,0,20,18,0,399112.85970967,6466745.5316928
530,0.81,0,0,20,18,0,399241.78201494,6466660.2519040005
531,0.81,0,0,20,18,0,399221.89390185,6466692.7858887
532,0.81,0,0,20,18,0,399202.00211238,6466725.3144507995
533,0.81,0,0,20,18,0,399182.11139065,6466757.8464685995
534,0.81,0,0,20,18,0,399323.46787163,6466672.8055792
535,0.81,0,0,20,18,0,399299.11524999,6466706.3177042
536,0.81,0,0,20,18,0,399274.76295388,6466739.8246852
537,0.81,0,0,20,18,0,399250.41103465,6466773.3311223
538,0.81,0,0,20,18,0,399402.67217791,6466692.3864
539,0.81,0,0,20,18,0,399377.21872489,6466721.8821507
540,0.81,0,0,20,18,0,399372.409,6466747.2066667
541,0.81,0,0,20,18,0,399340.53296313,6466763.4102034
542,0.81,0,0,20,18,0,399315.09986617,6466792.8728857
543,0.81,0,0,20,18,0,399480.31130763,6466725.5680347
544,0.81,0,0,20,18,0,399455.37232414,6466748.4338777
545,0.81,0,0,20,18,0,399430.4349938,6466771.3029643
546,0.81,0,0,20,18,0,399405.49349715,6466794.166405001
547,0.81,0,0,20,18,0,399380.55321109,6466817.0333807
548,0.81,0,0,20,18,0,399548.52829233,6466772.591686401
549,0.81,0,0,20,18,0,399522.21574973,6466791.1190573
550,0.81,0,0,20,18,0,399495.89925724,6466809.6450251
551,0.81,0,0,20,18,0,399469.58438251,6466828.1730425
552,0.81,0,0,20,18,0,399443.26309133,6466846.698122799
553,0.81,0,0,20,18,0,399609.60087354,6466829.5033808
554,0.81,0,0,20,18,0,399581.94749036,6466844.219713201
555,0.81,0,0,20,18,0,399554.29597236,6466858.9369645
556,0.81,0,0,20,18,0,399526.64343856,6466873.6518537
557,0.81,0,0,20,18,0,399498.9935532,6466888.372486
558,0.81,0,0,20,18,0,399664.07530563,6466892.691092599
559,0.81,0,0,20,18,0,399634.53506632,6466904.536835
560,0.81,0,0,20,18,0,399604.99353065,6466916.380045201
561,0.81,0,0,20,18,0,399575.45253731,6466928.222972
562,0.81,0,0,20,18,0,399545.91183778,6466940.0673394995
563,0.81,0,0,20,18,0,399709.21659772,6466962.2592572
564,0.81,0,0,20,18,0,399677.4833649,6466971.4245676
565,0.81,0,0,20,18,0,399645.75074275,6466980.5935916
566,0.81,0,0,20,18,0,399614.0185984,6466989.762828
567,0.81,0,0,20,18,0,399582.28647391,6466998.9313722
568,0.81,0,0,20,18,0,399741.46247636,6467038.7479167
569,0.81,0,0,20,18,0,399707.45748021,6467045.1132031
570,0.81,0,0,20,18,0,399673.45279793,6467051.4748937
571,0.81,0,0,20,18,0,399639.44773138,6467057.837646799
572,0.81,0,0,20,18,0,399605.44312045,6467064.1999082
573,0.81,0,0,20,18,0,399759.49083067,6467112.0606542
574,0.81,0,0,20,18,0,399724.46369633,6467117.5680333
575,0.81,0,0,20,18,0,399689.43690358,6467123.075881201
576,0.81,0,0,20,18,0,399654.41138628,6467128.5801145
577,0.81,0,0,20,18,0,399619.38413255,6467134.085488901
578,0.81,0,0,20,18,0,399770.08439232,6467180.048875401
579,0.81,0,0,20,18,0,399735.23648372,6467186.7038924005
580,0.81,0,0,20,18,0,399700.38876457,6467193.3637432
581,0.81,0,0,20,18,0,399665.54066674,6467200.0214195
582,0.81,0,0,20,18,0,399630.69360423,6467206.6756199
583,0.81,0,0,20,18,0,399780.6446189,6467248.023779
584,0.81,0,0,20,18,0,399745.91565916,6467255.8379229
585,0.81,0,0,20,18,0,399711.18534755,6467263.6557554
586,0.81,0,0,20,18,0,399676.45531359,6467271.4754244005
587,0.81,0,0,20,18,0,399641.72519547,6467279.2930952
588,0.81,0,0,20,18,0,399791.18386993,6467315.9918528
589,0.81,0,0,20,18,0,399756.59581745,6467324.9644852
590,0.81,0,0,20,18,0,399722.00839356,6467333.9361175
591,0.81,0,0,20,18,0,399687.42072043,6467342.9112444
592,0.81,0,0,20,18,0,399652.83295205,6467351.8860545
593,0.81,0,0,20,18,0,399801.12981482,6467383.951211
594,0.81,0,0,20,18,0,399766.99159712,6467394.0340232
595,0.81,0,0,20,18,0,399732.85459957,6467404.1161067
596,0.81,0,0,20,18,0,399698.71689386,6467414.1989534
597,0.81,0,0,20,18,0,399664.57903774,6467424.2839109
598,0.81,0,0,20,18,0,399810.2439734,6467451.898528701
599,0.81,0,0,20,18,0,399777.38013589,6467462.9446578
600,0.81,0,0,20,18,0,399744.51525931,6467473.9925747
601,0.81,0,0,20,18,0,399711.65138496,6467485.041032299
602,0.81,0,0,20,18,0,399678.78747604,6467496.092683099
603,0.81,0,0,20,18,0,399823.20949147,6467519.4735945
604,0.81,0,0,20,18,0,399791.48145185,6467531.514241001
605,0.81,0,0,20,18,0,399759.75418496,6467543.5528478
606,0.81,0,0,20,18,0,399728.02619938,6467555.5927396
607,0.81,0,0,20,18,0,399696.29816429,6467567.6355569
608,0.81,0,0,20,18,0,399846.62117921,6467584.0869319
609,0.81,0,0,20,18,0,399813.87095257,6467597.8042893
610,0.81,0,0,20,18,0,399781.12075911,6467611.5205925
611,0.81,0,0,20,18,0,399748.37126014,6467625.2338163
612,0.81,0,0,20,18,0,399715.62224023,6467638.951477201
613,0.81,0,0,20,18,0,399873.79119348,6467636.0597266
614,0.81,0,0,20,18,0,399839.48162034,6467656.3455095
615,0.81,0,0,20,18,0,399805.16694922,6467676.6317283
616,0.81,0,0,20,18,0,399770.84832815,6467696.9165772
617,0.81,0,0,20,18,0,399736.52743038,6467717.2062601
618,0.81,0,0,20,18,0,399900.19683021,6467677.0132131
619,0.81,0,0,20,18,0,399866.03618332,6467707.9910999
620,0.81,0,0,20,18,0,399831.86404468,6467738.9776973
621,0.81,0,0,20,18,0,399797.68400187,6467769.9678194
622,0.81,0,0,20,18,0,399763.49913606,6467800.9645745
623,0.81,0,0,20,18,0,399929.72100866,6467715.715722499
624,0.81,0,0,20,18,0,399899.19621273,6467755.6584553
625,0.81,0,0,20,18,0,399868.6483401,6467795.637031401
626,0.81,0,0,20,18,0,399838.08493926,6467835.6298188
627,0.81,0,0,20,18,0,399807.51148057,6467875.6356979
628,0.81,0,0,20,18,0,399965.62207071,6467748.9500804
629,0.81,0,0,20,18,0,399942.24252452,6467795.339738701
630,0.81,0,0,20,18,0,399918.84365023,6467841.7695624
631,0.81,0,0,20,18,0,399895.43407034,6467888.223838599
632,0.81,0,0,20,18,0,399872.01548453,6467934.686793
633,0.81,0,0,20,18,0,400007.80030041,6467772.31252
634,0.81,0,0,20,18,0,399993.70077617,6467820.3615235
635,0.81,0,0,20,18,0,399979.59476634,6467868.436879
636,0.81,0,0,20,18,0,399965.48417576,6467916.5269728
637,0.81,0,0,20,18,0,399951.37234021,6467964.624476099
638,0.81,0,0,20,18,0,400053.71882701,6467787.0354830995
639,0.81,0,0,20,18,0,400049.84504104,6467831.0186658
640,0.81,0,0,20,18,0,400045.96982141,6467875.0053721
641,0.81,0,0,20,18,0,400042.09480136,6467918.9927523
642,0.81,0,0,20,18,0,400038.21807753,6467962.9784969
643,0.81,0,0,20,18,0,400101.31863137,6467789.320333701
644,0.81,0,0,20,18,0,400106.41561178,6467826.4675414
645,0.81,0,0,20,18,0,400111.5130212,6467863.624368
646,0.81,0,0,20,18,0,400116.60963949,6467900.782525
647,0.81,0,0,20,18,0,400121.71124521,6467937.938090701
648,0.81,0,0,20,18,0,400148.42118985,6467776.4544351
649,0.81,0,0,20,18,0,400161.27450598,6467806.4251602
650,0.81,0,0,20,18,0,400174.13584364,6467836.4139769
651,0.81,0,0,20,18,0,400187.00146641,6467866.4079804
652,0.81,0,0,20,18,0,400199.87058109,6467896.4088612
653,0.81,0,0,20,18,0,400204.8804164,6467747.976528799
654,0.81,0,0,20,18,0,400220.57485061,6467774.398380999
655,0.81,0,0,20,18,0,400236.27089674,6467800.816825
656,0.81,0,0,20,18,0,400251.96970056,6467827.233256
657,0.81,0,0,20,18,0,400267.66380041,6467853.6540205
658,0.81,0,0,20,18,0,400272.3585135,6467710.2145034
659,0.81,0,0,20,18,0,400286.02298551,6467736.142496901
660,0.81,0,0,20,18,0,400299.68309487,6467762.0713745
661,0.81,0,0,20,18,0,400313.3447426,6467788.001892201
662,0.81,0,0,20,18,0,400327.00673173,6467813.9327805
663,0.81,0,0,20,18,0,400339.9218103,6467672.506853799
664,0.81,0,0,20,18,0,400351.49520661,6467697.8621035
665,0.81,0,0,20,18,0,400363.06995487,6467723.219124599
666,0.81,0,0,20,18,0,400374.64003516,6467748.5772162005
667,0.81,0,0,20,18,0,400386.21628369,6467773.9310987
668,0.81,0,0,20,18,0,400408.19738559,6467636.1530255
669,0.81,0,0,20,18,0,400417.73281398,6467660.9648305
670,0.81,0,0,20,18,0,400427.27367702,6467685.7761295
671,0.81,0,0,20,18,0,400436.81276205,6467710.5862398
672,0.81,0,0,20,18,0,400446.3520454,6467735.396522701
673,0.81,0,0,20,18,0,400478.44411595,6467603.911291901
674,0.81,0,0,20,18,0,400486.04963952,6467628.1670069
675,0.81,0,0,20,18,0,400493.65308558,6467652.426229401
676,0.81,0,0,20,18,0,400501.25639077,6467676.685782701
677,0.81,0,0,20,18,0,400508.85850938,6467700.943996499
678,0.81,0,0,20,18,0,400549.50575819,6467580.3113488
679,0.81,0,0,20,18,0,400553.53654184,6467604.852168701
680,0.81,0,0,20,18,0,400557.56898599,6467629.392647
681,0.81,0,0,20,18,0,400561.60267848,6467653.9323672
682,0.81,0,0,20,18,0,400565.63256035,6467678.464455999
683,0.81,0,0,20,18,0,400620.26999078,6467566.7503324
684,0.81,0,0,20,18,0,400619.00039685,6467592.174715901
685,0.81,0,0,20,18,0,400617.7265675,6467617.5973225
686,0.81,0,0,20,18,0,400616.45689304,6467643.0214655
687,0.81,0,0,20,18,0,400615.1854783,6467668.4396054
688,0.81,0,0,20,18,0,400692.08946138,6467560.3974373005
689,0.81,0,0,20,18,0,400685.44684472,6467586.1418329
690,0.81,0,0,20,18,0,400678.80073962,6467611.8839735
691,0.81,0,0,20,18,0,400672.1572618,6467637.6254466
692,0.81,0,0,20,18,0,400665.51476807,6467663.3631847
693,0.81,0,0,20,18,0,400764.16671162,6467561.9833693
694,0.81,0,0,20,18,0,400752.12711884,6467587.6632638
695,0.81,0,0,20,18,0,400740.09463704,6467613.344637
696,0.81,0,0,20,18,0,400728.05585952,6467639.0219955
697,0.81,0,0,20,18,0,400716.02383453,6467664.6943058
698,0.81,0,0,20,18,0,400833.5019324,6467577.567115099
699,0.81,0,0,20,18,0,400816.12557985,6467602.5615939
700,0.81,0,0,20,18,0,400798.75026821,6467627.5591933
701,0.81,0,0,20,18,0,400781.37695654,6467652.5546868
702,0.81,0,0,20,18,0,400764.0067152,6467677.545344001
703,0.81,0,0,20,18,0,400893.93487005,6467613.3912862
704,0.81,0,0,20,18,0,400871.87788415,6467636.0865458
705,0.81,0,0,20,18,0,400849.82350722,6467658.783376999
706,0.81,0,0,20,18,0,400827.77171908,6467681.4778033
707,0.81,0,0,20,18,0,400805.72327789,6467704.1687358
708,0.81,0,0,20,18,0,400945.38727652,6467667.480562001
709,0.81,0,0,20,18,0,400920.71480818,6467687.892133
710,0.81,0,0,20,18,0,400896.03962654,6467708.2991085
711,0.81,0,0,20,18,0,400871.36625806,6467728.7068313
712,0.81,0,0,20,18,0,400846.69297932,6467749.1161797
713,0.81,0,0,20,18,0,400991.54970913,6467730.695991299
714,0.81,0,0,20,18,0,400965.40541008,6467750.1118874
715,0.81,0,0,20,18,0,400939.26072398,6467769.527815901
716,0.81,0,0,20,18,0,400913.11693582,6467788.942499201
717,0.81,0,0,20,18,0,400886.97196649,6467808.3565917
718,0.81,0,0,20,18,0,401036.20536172,6467794.9447153
719,0.81,0,0,20,18,0,401007.99508939,6467813.750587099
720,0.81,0,0,20,18,0,400979.78603242,6467832.5607987
721,0.81,0,0,20,18,0,400951.57631835,6467851.3705554
722,0.81,0,0,20,18,0,400923.36618497,6467870.179046299
723,0.81,0,0,20,18,0,401079.86218204,6467859.640746
724,0.81,0,0,20,18,0,401049.45480754,6467877.9007553
725,0.81,0,0,20,18,0,401019.04729852,6467896.155782401
726,0.81,0,0,20,18,0,400988.64013856,6467914.416171701
727,0.81,0,0,20,18,0,400958.23223252,6467932.676338401
728,0.81,0,0,20,18,0,401119.72597286,6467926.3977002995
729,0.81,0,0,20,18,0,401087.98333745,6467943.5772723
730,0.81,0,0,20,18,0,401056.24117789,6467960.7549994
731,0.81,0,0,20,18,0,401024.49857037,6467977.9275804
732,0.81,0,0,20,18,0,400992.75617497,6467995.1054583
733,0.81,0,0,20,18,0,401149.71366049,6467996.7916737
734,0.81,0,0,20,18,0,401119.41659447,6468011.6144608
735,0.81,0,0,20,18,0,401089.11839037,6468026.4399325
736,0.81,0,0,20,18,0,401058.81848337,6468041.265893799
737,0.81,0,0,20,18,0,401028.51635254,6468056.0877807
738,0.81,0,0,20,18,0,401170.4893927,6468053.534923599
739,0.81,0,0,20,18,0,401142.72165757,6468066.4606707
740,0.81,0,0,20,18,0,401114.95475622,6468079.3816667
741,0.81,0,0,20,18,0,401087.18730854,6468092.307405001
742,0.81,0,0,20,18,0,401059.42008708,6468105.2297975
743,0.81,0,0,20,18,0,401190.33836319,6468090.9484002
744,0.81,0,0,20,18,0,401163.75114938,6468103.5144465
745,0.81,0,0,20,18,0,401137.16367539,6468116.081981299
746,0.81,0,0,20,18,0,401110.57678368,6468128.6464506
747,0.81,0,0,20,18,0,401083.98938161,6468141.210811401
748,0.81,0,0,20,18,0,401211.37593333,6468127.818142801
749,0.81,0,0,20,18,0,401185.29233808,6468140.429758701
750,0.81,0,0,20,18,0,401159.2090617,6468153.0414594
751,0.81,0,0,20,18,0,401133.12550313,6468165.6546808
752,0.81,0,0,20,18,0,401107.04144928,6468178.2679042
753,0.81,0,0,20,18,0,401232.48668821,6468164.5079314
754,0.81,0,0,20,18,0,401206.51211741,6468177.4079553
755,0.81,0,0,20,18,0,401180.53754454,6468190.3029872
756,0.81,0,0,20,18,0,401154.56282067,6468203.1978536
757,0.81,0,0,20,18,0,401128.58809478,6468216.0977262
758,0.81,0,0,20,18,0,401250.11296592,6468202.507546701
759,0.81,0,0,20,18,0,401225.01769774,6468215.3522955
760,0.81,0,0,20,18,0,401199.92318164,6468228.192545299
761,0.81,0,0,20,18,0,401174.82835275,6468241.0310354
762,0.81,0,0,20,18,0,401149.73394884,6468253.8711573
763,0.81,0,0,20,18,0,401265.34032249,6468241.0812018
764,0.81,0,0,20,18,0,401242.25718777,6468253.8239855
765,0.81,0,0,20,18,0,401219.17435084,6468266.571109099
766,0.81,0,0,20,18,0,401196.09190824,6468279.3129887
767,0.81,0,0,20,18,0,401173.01017178,6468292.056229
768,0.81,0,0,20,18,0,401285.86666362,6468276.732909299
769,0.81,0,0,20,18,0,401263.93631244,6468290.3737568
770,0.81,0,0,20,18,0,401242.00594071,6468304.016161701
771,0.81,0,0,20,18,0,401220.07550243,6468317.6602008
772,0.81,0,0,20,18,0,401198.14546986,6468331.3027043
773,0.81,0,0,20,18,0,401310.87125764,6468309.3155723
774,0.81,0,0,20,18,0,401288.85849466,6468324.5811079005
775,0.81,0,0,20,18,0,401266.84576599,6468339.8466067
776,0.81,0,0,20,18,0,401244.83299266,6468355.1087027
777,0.81,0,0,20,18,0,401222.82044507,6468370.3725214
778,0.81,0,0,20,18,0,401335.56269124,6468339.936203799
779,0.81,0,0,20,18,0,401314.28484261,6468356.4262524005
780,0.81,0,0,20,18,0,401293.00660154,6468372.9146521
781,0.81,0,0,20,18,0,401271.72928477,6468389.405097
782,0.81,0,0,20,18,0,401250.4503768,6468405.8919249
783,0.81,0,0,20,18,0,401362.64454892,6468366.6342848
784,0.81,0,0,20,18,0,401342.16050034,6468384.6716767
785,0.81,0,0,20,18,0,401321.67684961,6468402.703906201
786,0.81,0,0,20,18,0,401301.19353774,6468420.7409099005
787,0.81,0,0,20,18,0,401280.71009932,6468438.7777335
788,0.81,0,0,20,18,0,401391.53766805,6468391.081168599
789,0.81,0,0,20,18,0,401371.25173243,6468411.2299372
790,0.81,0,0,20,18,0,401350.96597153,6468431.3787399
791,0.81,0,0,20,18,0,401330.67898744,6468451.5273134
792,0.81,0,0,20,18,0,401310.39326817,6468471.6794625
793,0.81,0,0,20,18,0,401422.57544172,6468413.651993
794,0.81,0,0,20,18,0,401402.05387675,6468435.7901617
795,0.81,0,0,20,18,0,401381.53257279,6468457.932962201
796,0.81,0,0,20,18,0,401361.01128857,6468480.0755233
797,0.81,0,0,20,18,0,401340.49038918,6468502.217738099
798,0.81,0,0,20,18,0,401455.78061252,6468433.9168243
799,0.81,0,0,20,18,0,401434.70836168,6468457.805515401
800,0.81,0,0,20,18,0,401413.63559674,6468481.692388
801,0.81,0,0,20,18,0,401392.56455341,6468505.582453799
802,0.81,0,0,20,18,0,401371.49210738,6468529.472372
803,0.81,0,0,20,18,0,401488.37313603,6468455.2335484
804,0.81,0,0,20,18,0,401467.07447504,6468480.438075401
805,0.81,0,0,20,18,0,401445.77615746,6468505.642598099
806,0.81,0,0,20,18,0,401424.47648997,6468530.8454198
807,0.81,0,0,20,18,0,401403.17755359,6468556.0515323
808,0.81,0,0,20,18,0,401523.18600363,6468478.2544429
809,0.81,0,0,20,18,0,401500.82091775,6468504.051227201
810,0.81,0,0,20,18,0,401478.45632247,6468529.8513373
811,0.81,0,0,20,18,0,401456.09122002,6468555.6514555
812,0.81,0,0,20,18,0,401433.72660959,6468581.4515827
813,-20.0,0,0,20,18,0,401420.49733333,6468607.92
814,0.81,0,0,20,18,0,401560.78431387,6468501.785232499
815,0.81,0,0,20,18,0,401536.34191093,6468527.744377299
816,0.81,0,0,20,18,0,401511.89871139,6468553.702006401
817,0.81,0,0,20,18,0,401487.45531738,6468579.6579557
818,0.81,0,0,20,18,0,401463.01219068,6468605.6139683
819,-20.0,0,0,20,18,0,401439.32233333,6468624.0733333
820,-20.0,0,0,20,18,0,401441.78581977,6468657.601328501
821,0.81,0,0,20,18,0,401598.46464204,6468525.054050401
822,0.81,0,0,20,18,0,401571.94703626,6468551.194238
823,0.81,0,0,20,18,0,401545.4291052,6468577.3345786
824,0.81,0,0,20,18,0,401518.91147313,6468603.4731969
825,0.81,0,0,20,18,0,401492.3933291,6468629.6102362
826,-20.0,0,0,20,18,0,401473.29,6468655.6066667
827,-20.0,0,0,20,18,0,401443.96611753,6468710.5997722
828,-20.0,0,0,20,18,0,401493.15777751,6468680.9465814
829,-20.0,0,0,20,18,0,401475.54233333,6468706.2933333
830,0.81,0,0,20,18,0,401632.70462801,6468552.3122186
831,0.81,0,0,20,18,0,401604.8617527,6468577.7066668
832,0.81,0,0,20,18,0,401577.01956522,6468603.1026875
833,0.81,0,0,20,18,0,401549.17745724,6468628.4967988
834,0.81,0,0,20,18,0,401521.33549089,6468653.8890533
835,-20.0,0,0,20,18,0,401452.76306004,6468758.104511099
836,-20.0,0,0,20,18,0,401493.45151579,6468734.7644837005
837,-20.0,0,0,20,18,0,401524.2322725,6468706.898497701
838,0.81,0,0,20,18,0,401550.23354334,6468678.2171342
839,0.81,0,0,20,18,0,401661.93615761,6468585.2378529
840,0.81,0,0,20,18,0,401634.01124292,6468608.4826675
841,0.81,0,0,20,18,0,401606.08566954,6468631.7260664
842,0.81,0,0,20,18,0,401578.15973796,6468654.973108
843,-20.0,0,0,20,18,0,401481.32288113,6468793.541109201
