Site ID,Catchment,Name,Name 2,Var,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,3,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,4,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,,,,,159,168,150,162,192,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,4,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,4,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163124,Lower Canning,Canning River - Greenfield St Bridge,Greenfield St Bridge,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163154,CBD,Perth Cbd - Hamilton Sump Outlet,Hamilton Sump Outlet,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163301,CBD,Narrows Lakes Perth Western - Site 1,Site 1,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163302,CBD,Narrows Lakes Perth Western - Site 2,Site 2,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163303,CBD,Narrows Lakes Perth Western - Site 3,Site 3,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163304,CBD,Narrows Lakes Perth Eastern - Site 1,Site 1,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163305,CBD,Narrows Lakes Perth Eastern - Site 2,Site 2,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163307,CBD,Southern Narrows Lake - Site 1,Site 1,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163309,CBD,Southern Narrows Lake - Site 3,Site 3,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163352,Bennett Brook,Bennett Brook - Malga Drive Ivory St,Malga Drive Ivory St,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163353,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163354,Bennett Brook,Bennett Brook - Lightning Swamp,Lightning Swamp,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
