FVC file = swan_helena_v4g.fvc, Simulation Execution: 12/04/2019 15:05:48
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.40613271463130E+06, 0.64702422625925E+07,  0.6046100E+01,           2,  0.1312325E+03,       15268
, 0.40614757627315E+06, 0.64702352978393E+07,  0.6978100E+01,           2,  0.1334912E+03,       15269
, 0.40616209703416E+06, 0.64702278955773E+07,  0.6796725E+01,           2,  0.1370703E+03,       15270
, 0.40500008908579E+06, 0.64750257467019E+07, -0.2265266E+01,           1,  0.4992446E+03,       15271
, 0.40499205016771E+06, 0.64750241776287E+07, -0.2242639E+01,           1,  0.5013456E+03,       15272
, 0.40498401066521E+06, 0.64750226071653E+07, -0.2212108E+01,           1,  0.5036067E+03,       15273
, 0.40497597112013E+06, 0.64750210361982E+07, -0.2190845E+01,           1,  0.5056159E+03,       15274
, 0.40610046724481E+06, 0.64702444051233E+07,  0.4124875E+01,           2,  0.1080730E+03,       15275
, 0.40609576205479E+06, 0.64702384629500E+07,  0.4338275E+01,           2,  0.1148620E+03,       15276
, 0.40611591799101E+06, 0.64702424302911E+07,  0.5197925E+01,           2,  0.1049632E+03,       15277
, 0.40612872012288E+06, 0.64702353028648E+07,  0.5315775E+01,           2,  0.1280976E+03,       15278
, 0.40611179525890E+06, 0.64702357640433E+07,  0.4194800E+01,           2,  0.1120478E+03,       15279
, 0.40618233409834E+06, 0.64702289464433E+07,  0.6129975E+01,           3,  0.2587424E+03,       15280
, 0.40617556579157E+06, 0.64702187629142E+07,  0.6187325E+01,           2,  0.1368742E+03,       15281
, 0.40614314829179E+06, 0.64702283492221E+07,  0.5997675E+01,           2,  0.1305899E+03,       15282
, 0.40615725797595E+06, 0.64702209976753E+07,  0.5781175E+01,           2,  0.1339026E+03,       15283
, 0.40617046216341E+06, 0.64702121410166E+07,  0.5470563E+01,           2,  0.1335939E+03,       15284
, 0.40499098552367E+06, 0.64750861800517E+07, -0.2228731E+01,           1,  0.5342888E+03,       15285
, 0.40498234072486E+06, 0.64750847714079E+07, -0.2208113E+01,           1,  0.5365968E+03,       15286
, 0.40497369545289E+06, 0.64750833629356E+07, -0.2176359E+01,           1,  0.5390107E+03,       15287
, 0.40496505007542E+06, 0.64750819539200E+07, -0.2151540E+01,           1,  0.5413979E+03,       15288
, 0.40610767494706E+06, 0.64702290923751E+07,  0.4273650E+01,           2,  0.1191665E+03,       15289
, 0.40612472530257E+06, 0.64702283481232E+07,  0.4253900E+01,           2,  0.1248306E+03,       15290
, 0.40613871859956E+06, 0.64702214038121E+07,  0.4614350E+01,           2,  0.1275028E+03,       15291
, 0.40612073046244E+06, 0.64702213934565E+07,  0.4227900E+01,           2,  0.1218281E+03,       15292
, 0.40615242241558E+06, 0.64702140962335E+07,  0.4570150E+01,           2,  0.1307347E+03,       15293
, 0.40616535519253E+06, 0.64702055230410E+07,  0.4498226E+01,           2,  0.1303105E+03,       15294
, 0.40498638766284E+06, 0.64751468820852E+07, -0.2163792E+01,           1,  0.5660997E+03,       15295
, 0.40497715113743E+06, 0.64751456591171E+07, -0.2147979E+01,           1,  0.5685905E+03,       15296
, 0.40496791485145E+06, 0.64751444366224E+07, -0.2122758E+01,           1,  0.5712321E+03,       15297
, 0.40495867797571E+06, 0.64751432163942E+07, -0.2102519E+01,           1,  0.5737142E+03,       15298
, 0.40613428881908E+06, 0.64702144584803E+07,  0.4515525E+01,           2,  0.1246822E+03,       15299
, 0.40614758317212E+06, 0.64702071983318E+07,  0.4601850E+01,           2,  0.1275586E+03,       15300
, 0.40616025122914E+06, 0.64701989045819E+07,  0.4737163E+01,           2,  0.1269419E+03,       15301
, 0.40498499795896E+06, 0.64752078303659E+07, -0.2119680E+01,           1,  0.5884072E+03,       15302
, 0.40497537507760E+06, 0.64752068383919E+07, -0.2109023E+01,           1,  0.5910304E+03,       15303
, 0.40496575195468E+06, 0.64752058451821E+07, -0.2093075E+01,           1,  0.5937222E+03,       15304
, 0.40495612884290E+06, 0.64752048527246E+07, -0.2080899E+01,           1,  0.5963726E+03,       15305
, 0.40498377337354E+06, 0.64752687091044E+07, -0.2137478E+01,           1,  0.5957351E+03,       15306
, 0.40497404218702E+06, 0.64752679664209E+07, -0.2130903E+01,           1,  0.5981442E+03,       15307
, 0.40496431125546E+06, 0.64752672240882E+07, -0.2122761E+01,           1,  0.6005728E+03,       15308
, 0.40495458019687E+06, 0.64752664790837E+07, -0.2117697E+01,           1,  0.6029429E+03,       15309
, 0.40498165384826E+06, 0.64753297521343E+07, -0.2205500E+01,           1,  0.5889677E+03,       15310
, 0.40497202643876E+06, 0.64753292626602E+07, -0.2205641E+01,           1,  0.5913231E+03,       15311
, 0.40496239894649E+06, 0.64753287744365E+07, -0.2208656E+01,           1,  0.5936973E+03,       15312
, 0.40495277154336E+06, 0.64753282849665E+07, -0.2212785E+01,           1,  0.5961707E+03,       15313
, 0.40497899322335E+06, 0.64753905659529E+07, -0.2271627E+01,           1,  0.5681154E+03,       15314
, 0.40496969234578E+06, 0.64753903353119E+07, -0.2285838E+01,           1,  0.5705032E+03,       15315
, 0.40496039104702E+06, 0.64753901086308E+07, -0.2309570E+01,           1,  0.5728341E+03,       15316
, 0.40495108970332E+06, 0.64753898830313E+07, -0.2328796E+01,           1,  0.5752556E+03,       15317
, 0.40497752669057E+06, 0.64754469533028E+07, -0.2306814E+01,           1,  0.4684760E+03,       15318
, 0.40496830647193E+06, 0.64754470883322E+07, -0.2338043E+01,           1,  0.4726146E+03,       15319
, 0.40495908668617E+06, 0.64754472204058E+07, -0.2384861E+01,           1,  0.4767837E+03,       15320
, 0.40494986625854E+06, 0.64754473558832E+07, -0.2419287E+01,           1,  0.4809077E+03,       15321
, 0.40498003989049E+06, 0.64754973705348E+07, -0.2321917E+01,           1,  0.4717170E+03,       15322
, 0.40497076877227E+06, 0.64754979459905E+07, -0.2359998E+01,           1,  0.4756920E+03,       15323
, 0.40496149776509E+06, 0.64754985190001E+07, -0.2414155E+01,           1,  0.4798131E+03,       15324
, 0.40495222657016E+06, 0.64754990935691E+07, -0.2451675E+01,           1,  0.4839815E+03,       15325
, 0.40498790504893E+06, 0.64755474780881E+07, -0.2351531E+01,           1,  0.4578916E+03,       15326
, 0.40497888266952E+06, 0.64755484711482E+07, -0.2376440E+01,           1,  0.4617796E+03,       15327
, 0.40496986057445E+06, 0.64755494661807E+07, -0.2410695E+01,           1,  0.4659064E+03,       15328
, 0.40496083838518E+06, 0.64755504626291E+07, -0.2433267E+01,           1,  0.4698185E+03,       15329
, 0.40499989007089E+06, 0.64755965100389E+07, -0.2445217E+01,           1,  0.4354267E+03,       15330
, 0.40499136594374E+06, 0.64755978361815E+07, -0.2439678E+01,           1,  0.4385648E+03,       15331
, 0.40498284175091E+06, 0.64755991630668E+07, -0.2431684E+01,           1,  0.4417581E+03,       15332
, 0.40497431781953E+06, 0.64756004886331E+07, -0.2425623E+01,           1,  0.4446835E+03,       15333
, 0.40501314836485E+06, 0.64756454106833E+07, -0.2617536E+01,           1,  0.3956624E+03,       15334
, 0.40500548862195E+06, 0.64756469532461E+07, -0.2576016E+01,           1,  0.3984847E+03,       15335
, 0.40499782964650E+06, 0.64756484989614E+07, -0.2520423E+01,           1,  0.4014506E+03,       15336
, 0.40499017085740E+06, 0.64756500445531E+07, -0.2483952E+01,           1,  0.4043399E+03,       15337
, 0.40502640906845E+06, 0.64756952413399E+07, -0.2798035E+01,           1,  0.3867730E+03,       15338
, 0.40501903833687E+06, 0.64756971521365E+07, -0.2730842E+01,           1,  0.3899552E+03,       15339
, 0.40501166762332E+06, 0.64756990627551E+07, -0.2646714E+01,           1,  0.3933841E+03,       15340
, 0.40500429710018E+06, 0.64757009779231E+07, -0.2596094E+01,           1,  0.3966652E+03,       15341
, 0.40503911037122E+06, 0.64757445081847E+07, -0.2890025E+01,           1,  0.4175872E+03,       15342
, 0.40503125753652E+06, 0.64757469971799E+07, -0.2826904E+01,           1,  0.4208773E+03,       15343
, 0.40502340409844E+06, 0.64757494853748E+07, -0.2755120E+01,           1,  0.4242881E+03,       15344
, 0.40501555104429E+06, 0.64757519768650E+07, -0.2717843E+01,           1,  0.4275222E+03,       15345
, 0.40505343147876E+06, 0.64757926390987E+07, -0.2866107E+01,           1,  0.4270868E+03,       15346
, 0.40504554873170E+06, 0.64757955796500E+07, -0.2843103E+01,           1,  0.4311803E+03,       15347
, 0.40503766565516E+06, 0.64757985242118E+07, -0.2822501E+01,           1,  0.4351138E+03,       15348
, 0.40502978277156E+06, 0.64758014663592E+07, -0.2817257E+01,           1,  0.4389187E+03,       15349
, 0.40506948025377E+06, 0.64758395351095E+07, -0.2760076E+01,           1,  0.3896969E+03,       15350
, 0.40506211780834E+06, 0.64758429762750E+07, -0.2783237E+01,           1,  0.3967350E+03,       15351
, 0.40505475620960E+06, 0.64758464219573E+07, -0.2818101E+01,           1,  0.4036323E+03,       15352
, 0.40504739478540E+06, 0.64758498659089E+07, -0.2844929E+01,           1,  0.4105266E+03,       15353
, 0.40509096493415E+06, 0.64758819273124E+07, -0.2627385E+01,           1,  0.3678285E+03,       15354
, 0.40508438505263E+06, 0.64758858398737E+07, -0.2655623E+01,           1,  0.3735368E+03,       15355
, 0.40507780411056E+06, 0.64758897525147E+07, -0.2701770E+01,           1,  0.3791620E+03,       15356
, 0.40507122128488E+06, 0.64758936597771E+07, -0.2739236E+01,           1,  0.3846011E+03,       15357
, 0.40512000797546E+06, 0.64759211178615E+07, -0.2546912E+01,           1,  0.3584453E+03,       15358
, 0.40511405986570E+06, 0.64759255842004E+07, -0.2532606E+01,           1,  0.3649791E+03,       15359
, 0.40510810940876E+06, 0.64759300494364E+07, -0.2529696E+01,           1,  0.3710108E+03,       15360
, 0.40510216347225E+06, 0.64759345154958E+07, -0.2540126E+01,           1,  0.3770619E+03,       15361
, 0.40515825056025E+06, 0.64759671058372E+07, -0.2570175E+01,           1,  0.5597650E+03,       15362
, 0.40515221451705E+06, 0.64759721808579E+07, -0.2511422E+01,           1,  0.5601255E+03,       15363
, 0.40514618551831E+06, 0.64759772640951E+07, -0.2444993E+01,           1,  0.5599476E+03,       15364
, 0.40514015391477E+06, 0.64759823413860E+07, -0.2409841E+01,           1,  0.5601086E+03,       15365
, 0.40520656401192E+06, 0.64760188376368E+07, -0.2660541E+01,           1,  0.5842014E+03,       15366
, 0.40520027608597E+06, 0.64760241675540E+07, -0.2593384E+01,           1,  0.5845187E+03,       15367
, 0.40519398950243E+06, 0.64760294985333E+07, -0.2505274E+01,           1,  0.5848584E+03,       15368
, 0.40518770145556E+06, 0.64760348280842E+07, -0.2447636E+01,           1,  0.5851981E+03,       15369
, 0.40525587341378E+06, 0.64760681577809E+07, -0.2737440E+01,           1,  0.5353999E+03,       15370
, 0.40525005626810E+06, 0.64760730232143E+07, -0.2691407E+01,           1,  0.5343806E+03,       15371
, 0.40524423339952E+06, 0.64760778856407E+07, -0.2626336E+01,           1,  0.5331622E+03,       15372
, 0.40523841114454E+06, 0.64760827487973E+07, -0.2580139E+01,           1,  0.5318954E+03,       15373
, 0.40530807945583E+06, 0.64761188573060E+07, -0.2750861E+01,           1,  0.4949327E+03,       15374
, 0.40530264605242E+06, 0.64761233156950E+07, -0.2731310E+01,           1,  0.4955280E+03,       15375
, 0.40529722543459E+06, 0.64761277892784E+07, -0.2701945E+01,           1,  0.4963047E+03,       15376
, 0.40529180037534E+06, 0.64761322608633E+07, -0.2679931E+01,           1,  0.4968274E+03,       15377
, 0.40535941954617E+06, 0.64761684116254E+07, -0.2698278E+01,           1,  0.5500158E+03,       15378
, 0.40535348008380E+06, 0.64761734382661E+07, -0.2696673E+01,           1,  0.5504383E+03,       15379
, 0.40534754059891E+06, 0.64761784650252E+07, -0.2693186E+01,           1,  0.5518795E+03,       15380
, 0.40534159832060E+06, 0.64761834907890E+07, -0.2689946E+01,           1,  0.5524747E+03,       15381
, 0.40540733590645E+06, 0.64762200043508E+07, -0.2603843E+01,           1,  0.5957392E+03,       15382
, 0.40540099808706E+06, 0.64762254771608E+07, -0.2610316E+01,           1,  0.5959266E+03,       15383
, 0.40539464784654E+06, 0.64762309353556E+07, -0.2619191E+01,           1,  0.5961924E+03,       15384
, 0.40538830647320E+06, 0.64762364017508E+07, -0.2625430E+01,           1,  0.5960877E+03,       15385
, 0.40544154380237E+06, 0.64762626249795E+07, -0.2492615E+01,           1,  0.3300160E+03,       15386
, 0.40543493625166E+06, 0.64762682114117E+07, -0.2501721E+01,           1,  0.3285797E+03,       15387
, 0.40542832942759E+06, 0.64762737970296E+07, -0.2515127E+01,           1,  0.3268075E+03,       15388
, 0.40542172381890E+06, 0.64762793825873E+07, -0.2525226E+01,           1,  0.3253693E+03,       15389
, 0.40546286419760E+06, 0.64762943004748E+07, -0.2384429E+01,           1,  0.3365175E+03,       15390
, 0.40545601218836E+06, 0.64762998854823E+07, -0.2393334E+01,           1,  0.3352530E+03,       15391
, 0.40544916112623E+06, 0.64763054697406E+07, -0.2407120E+01,           1,  0.3339196E+03,       15392
, 0.40544230875980E+06, 0.64763110542449E+07, -0.2417976E+01,           1,  0.3329347E+03,       15393
, 0.40548314211230E+06, 0.64763266567051E+07, -0.2307575E+01,           1,  0.3314188E+03,       15394
, 0.40547630550627E+06, 0.64763320713544E+07, -0.2312360E+01,           1,  0.3305651E+03,       15395
, 0.40546946716559E+06, 0.64763374822332E+07, -0.2320096E+01,           1,  0.3294982E+03,       15396
, 0.40546263052572E+06, 0.64763428981995E+07, -0.2326385E+01,           1,  0.3287133E+03,       15397
, 0.40550297736127E+06, 0.64763594340547E+07, -0.2292567E+01,           1,  0.3215900E+03,       15398
, 0.40549628401868E+06, 0.64763645899266E+07, -0.2289528E+01,           1,  0.3207121E+03,       15399
, 0.40548959423005E+06, 0.64763697544085E+07, -0.2284348E+01,           1,  0.3197823E+03,       15400
, 0.40548289997005E+06, 0.64763749107055E+07, -0.2279949E+01,           1,  0.3188524E+03,       15401
, 0.40552437688627E+06, 0.64763910844600E+07, -0.2341066E+01,           1,  0.3126768E+03,       15402
, 0.40551781927441E+06, 0.64763959801101E+07, -0.2330850E+01,           1,  0.3115006E+03,       15403
, 0.40551125860032E+06, 0.64764008714004E+07, -0.2313151E+01,           1,  0.3102890E+03,       15404
, 0.40550470359414E+06, 0.64764057712179E+07, -0.2298006E+01,           1,  0.3090599E+03,       15405
, 0.40554834186849E+06, 0.64764208560170E+07, -0.2424685E+01,           1,  0.3016700E+03,       15406
, 0.40554191438088E+06, 0.64764254569867E+07, -0.2411787E+01,           1,  0.3001653E+03,       15407
, 0.40553549016028E+06, 0.64764300571336E+07, -0.2389300E+01,           1,  0.2986591E+03,       15408
, 0.40552906394135E+06, 0.64764346575947E+07, -0.2369952E+01,           1,  0.2975810E+03,       15409
, 0.40557349193769E+06, 0.64764496554470E+07, -0.2516881E+01,           1,  0.2862813E+03,       15410
, 0.40556726155273E+06, 0.64764538959575E+07, -0.2505002E+01,           1,  0.2846936E+03,       15411
, 0.40556102615065E+06, 0.64764581277716E+07, -0.2484731E+01,           1,  0.2830359E+03,       15412
, 0.40555479225787E+06, 0.64764623640608E+07, -0.2467488E+01,           1,  0.2817090E+03,       15413
, 0.40559890401547E+06, 0.64764783150307E+07, -0.2605304E+01,           1,  0.2685421E+03,       15414
, 0.40559291297531E+06, 0.64764821272424E+07, -0.2595441E+01,           1,  0.2669667E+03,       15415
, 0.40558692875299E+06, 0.64764859478276E+07, -0.2579472E+01,           1,  0.2653913E+03,       15416
, 0.40558093958337E+06, 0.64764897646928E+07, -0.2566392E+01,           1,  0.2639648E+03,       15417
, 0.40561943809679E+06, 0.64765092206634E+07, -0.2681749E+01,           1,  0.2421773E+03,       15418
, 0.40561366567644E+06, 0.64765124603809E+07, -0.2673978E+01,           1,  0.2385134E+03,       15419
, 0.40560789048581E+06, 0.64765156938067E+07, -0.2661478E+01,           1,  0.2348313E+03,       15420
, 0.40560211638741E+06, 0.64765189299324E+07, -0.2651355E+01,           1,  0.2310743E+03,       15421
, 0.40563498578414E+06, 0.64765424549175E+07, -0.2736739E+01,           1,  0.2245612E+03,       15422
, 0.40562939322538E+06, 0.64765449467575E+07, -0.2730966E+01,           1,  0.2209293E+03,       15423
, 0.40562380083553E+06, 0.64765474371325E+07, -0.2719878E+01,           1,  0.2170349E+03,       15424
, 0.40561821014135E+06, 0.64765499288003E+07, -0.2709834E+01,           1,  0.2134064E+03,       15425
, 0.40564812047031E+06, 0.64765771571277E+07, -0.2762329E+01,           1,  0.2281438E+03,       15426
, 0.40564214921545E+06, 0.64765790302457E+07, -0.2755650E+01,           1,  0.2233810E+03,       15427
, 0.40563617876779E+06, 0.64765809058706E+07, -0.2741040E+01,           1,  0.2187160E+03,       15428
, 0.40563020690981E+06, 0.64765827792205E+07, -0.2726883E+01,           1,  0.2141343E+03,       15429
, 0.40565509309175E+06, 0.64766129807873E+07, -0.2753813E+01,           1,  0.2612574E+03,       15430
, 0.40564803001798E+06, 0.64766143626920E+07, -0.2740042E+01,           1,  0.2560523E+03,       15431
, 0.40564096636122E+06, 0.64766157399889E+07, -0.2714730E+01,           1,  0.2508477E+03,       15432
, 0.40563390159599E+06, 0.64766171205956E+07, -0.2692392E+01,           1,  0.2455741E+03,       15433
, 0.40565700825893E+06, 0.64766492450010E+07, -0.2707153E+01,           1,  0.2941674E+03,       15434
, 0.40564897744273E+06, 0.64766500776575E+07, -0.2682802E+01,           1,  0.2888097E+03,       15435
, 0.40564094537419E+06, 0.64766509084264E+07, -0.2644168E+01,           1,  0.2834924E+03,       15436
, 0.40563291407772E+06, 0.64766517393453E+07, -0.2613375E+01,           1,  0.2781218E+03,       15437
, 0.40565516994938E+06, 0.64766855936539E+07, -0.2622966E+01,           1,  0.3066007E+03,       15438
, 0.40564674666877E+06, 0.64766858290178E+07, -0.2591390E+01,           1,  0.3015866E+03,       15439
, 0.40563832325926E+06, 0.64766860633030E+07, -0.2544845E+01,           1,  0.2964761E+03,       15440
, 0.40562989982282E+06, 0.64766863007630E+07, -0.2509937E+01,           1,  0.2914499E+03,       15441
, 0.40565132365649E+06, 0.64767221040535E+07, -0.2512862E+01,           1,  0.3115555E+03,       15442
, 0.40564282808699E+06, 0.64767217404630E+07, -0.2480360E+01,           1,  0.3065461E+03,       15443
, 0.40563433311809E+06, 0.64767213766031E+07, -0.2433844E+01,           1,  0.3014573E+03,       15444
, 0.40562583768538E+06, 0.64767210140370E+07, -0.2399873E+01,           1,  0.2963413E+03,       15445
, 0.40564657378527E+06, 0.64767583544268E+07, -0.2388930E+01,           1,  0.3104525E+03,       15446
, 0.40563813425033E+06, 0.64767574213583E+07, -0.2359872E+01,           1,  0.3056176E+03,       15447
, 0.40562969502095E+06, 0.64767564867308E+07, -0.2318486E+01,           1,  0.3009604E+03,       15448
, 0.40562125570006E+06, 0.64767555510440E+07, -0.2288391E+01,           1,  0.2961789E+03,       15449
, 0.40563881269703E+06, 0.64767938999872E+07, -0.2251387E+01,           1,  0.2954471E+03,       15450
, 0.40563084407731E+06, 0.64767924899019E+07, -0.2227837E+01,           1,  0.2910058E+03,       15451
, 0.40562287537151E+06, 0.64767910789386E+07, -0.2194186E+01,           1,  0.2867664E+03,       15452
, 0.40561490671972E+06, 0.64767896664756E+07, -0.2169632E+01,           1,  0.2823046E+03,       15453
, 0.40562523683904E+06, 0.64768401339311E+07, -0.2101857E+01,           1,  0.4412902E+03,       15454
, 0.40561803525579E+06, 0.64768386565753E+07, -0.2084978E+01,           1,  0.4420214E+03,       15455
, 0.40561083360276E+06, 0.64768371795545E+07, -0.2061218E+01,           1,  0.4430248E+03,       15456
, 0.40560363175256E+06, 0.64768356992942E+07, -0.2044107E+01,           1,  0.4438922E+03,       15457
, 0.40560596785101E+06, 0.64768976044965E+07, -0.1959090E+01,           1,  0.4028496E+03,       15458
, 0.40559930576582E+06, 0.64768963691497E+07, -0.1950783E+01,           1,  0.4037478E+03,       15459
, 0.40559264688975E+06, 0.64768951246657E+07, -0.1940764E+01,           1,  0.4046181E+03,       15460
, 0.40558598564363E+06, 0.64768938843874E+07, -0.1934606E+01,           1,  0.4057086E+03,       15461
, 0.40558244258539E+06, 0.64769537653380E+07, -0.1842975E+01,           1,  0.3983162E+03,       15462
, 0.40557571438565E+06, 0.64769525543239E+07, -0.1846446E+01,           1,  0.3981258E+03,       15463
, 0.40556898345586E+06, 0.64769513494727E+07, -0.1855788E+01,           1,  0.3976756E+03,       15464
, 0.40556225541855E+06, 0.64769501377265E+07, -0.1865144E+01,           1,  0.3975160E+03,       15465
, 0.40555783755100E+06, 0.64770083107481E+07, -0.1753917E+01,           1,  0.4104328E+03,       15466
, 0.40555094036032E+06, 0.64770070813431E+07, -0.1767866E+01,           1,  0.4108983E+03,       15467
, 0.40554404319424E+06, 0.64770058513135E+07, -0.1794392E+01,           1,  0.4113370E+03,       15468
, 0.40553714708125E+06, 0.64770046210731E+07, -0.1817298E+01,           1,  0.4116913E+03,       15469
, 0.40553662165088E+06, 0.64770643395155E+07, -0.1681663E+01,           1,  0.3997076E+03,       15470
, 0.40553000521184E+06, 0.64770632640137E+07, -0.1694766E+01,           1,  0.4007755E+03,       15471
, 0.40552338935205E+06, 0.64770621879931E+07, -0.1720565E+01,           1,  0.4017014E+03,       15472
, 0.40551677187717E+06, 0.64770611216549E+07, -0.1743135E+01,           1,  0.4027130E+03,       15473
, 0.40552151075466E+06, 0.64771236043184E+07, -0.1621950E+01,           1,  0.4110271E+03,       15474
, 0.40551475635202E+06, 0.64771226119159E+07, -0.1622812E+01,           1,  0.4113598E+03,       15475
, 0.40550800153602E+06, 0.64771216257549E+07, -0.1629685E+01,           1,  0.4115653E+03,       15476
, 0.40550124721273E+06, 0.64771206362837E+07, -0.1637976E+01,           1,  0.4119576E+03,       15477
, 0.40551128997657E+06, 0.64771828859490E+07, -0.1573277E+01,           1,  0.4510739E+03,       15478
, 0.40550388362592E+06, 0.64771818511419E+07, -0.1563080E+01,           1,  0.4514062E+03,       15479
, 0.40549647736817E+06, 0.64771808176945E+07, -0.1551601E+01,           1,  0.4517839E+03,       15480
, 0.40548907102562E+06, 0.64771797845524E+07, -0.1545355E+01,           1,  0.4522360E+03,       15481
, 0.40550254556952E+06, 0.64772424021338E+07, -0.1524672E+01,           1,  0.4766640E+03,       15482
, 0.40549471560522E+06, 0.64772413730413E+07, -0.1510328E+01,           1,  0.4772411E+03,       15483
, 0.40548688524582E+06, 0.64772403497467E+07, -0.1490622E+01,           1,  0.4779093E+03,       15484
, 0.40547905495763E+06, 0.64772393211976E+07, -0.1476943E+01,           1,  0.4784640E+03,       15485
, 0.40549665701988E+06, 0.64772937764770E+07, -0.1457812E+01,           1,  0.3486034E+03,       15486
, 0.40548868718887E+06, 0.64772928631584E+07, -0.1440928E+01,           1,  0.3500316E+03,       15487
, 0.40548071703274E+06, 0.64772919464762E+07, -0.1417125E+01,           1,  0.3514598E+03,       15488
, 0.40547274725073E+06, 0.64772910319296E+07, -0.1400057E+01,           1,  0.3529453E+03,       15489
, 0.40549304684864E+06, 0.64773370998505E+07, -0.1365308E+01,           1,  0.3475712E+03,       15490
, 0.40548508402326E+06, 0.64773363665112E+07, -0.1347173E+01,           1,  0.3490785E+03,       15491
, 0.40547712136107E+06, 0.64773356348528E+07, -0.1323947E+01,           1,  0.3505063E+03,       15492
, 0.40546915874761E+06, 0.64773349069677E+07, -0.1308988E+01,           1,  0.3519564E+03,       15493
, 0.40549051777556E+06, 0.64773805169284E+07, -0.1266519E+01,           1,  0.3479667E+03,       15494
, 0.40548252548310E+06, 0.64773799673776E+07, -0.1254908E+01,           1,  0.3494636E+03,       15495
, 0.40547453307969E+06, 0.64773794192545E+07, -0.1245279E+01,           1,  0.3509490E+03,       15496
, 0.40546654107670E+06, 0.64773788750631E+07, -0.1243336E+01,           1,  0.3524458E+03,       15497
, 0.40548930358611E+06, 0.64774239761597E+07, -0.1199751E+01,           1,  0.3509778E+03,       15498
, 0.40548123564275E+06, 0.64774236080951E+07, -0.1202223E+01,           1,  0.3525180E+03,       15499
, 0.40547316812799E+06, 0.64774232437893E+07, -0.1216200E+01,           1,  0.3539792E+03,       15500
, 0.40546510045020E+06, 0.64774228752482E+07, -0.1233925E+01,           1,  0.3554279E+03,       15501
, 0.40548919539201E+06, 0.64774673814395E+07, -0.1190008E+01,           1,  0.3518328E+03,       15502
, 0.40548109105604E+06, 0.64774671938656E+07, -0.1205024E+01,           1,  0.3532529E+03,       15503
, 0.40547298626049E+06, 0.64774670090199E+07, -0.1238171E+01,           1,  0.3547097E+03,       15504
, 0.40546488218250E+06, 0.64774668218914E+07, -0.1270728E+01,           1,  0.3561811E+03,       15505
, 0.40549089022523E+06, 0.64775107454231E+07, -0.1227984E+01,           1,  0.3486828E+03,       15506
, 0.40548285396078E+06, 0.64775107332055E+07, -0.1248198E+01,           1,  0.3501010E+03,       15507
, 0.40547481796864E+06, 0.64775107254171E+07, -0.1288716E+01,           1,  0.3515204E+03,       15508
, 0.40546678184442E+06, 0.64775107154093E+07, -0.1326668E+01,           1,  0.3528558E+03,       15509
, 0.40549344295021E+06, 0.64775541158920E+07, -0.1288084E+01,           1,  0.3424538E+03,       15510
, 0.40548556105959E+06, 0.64775542785926E+07, -0.1308503E+01,           1,  0.3438974E+03,       15511
, 0.40547767876062E+06, 0.64775544435989E+07, -0.1348368E+01,           1,  0.3452674E+03,       15512
, 0.40546979633831E+06, 0.64775546064128E+07, -0.1385222E+01,           1,  0.3466616E+03,       15513
, 0.40549563042327E+06, 0.64775974440065E+07, -0.1355972E+01,           1,  0.3311946E+03,       15514
, 0.40548801710365E+06, 0.64775977740855E+07, -0.1373661E+01,           1,  0.3325739E+03,       15515
, 0.40548040329394E+06, 0.64775981041423E+07, -0.1406968E+01,           1,  0.3339097E+03,       15516
, 0.40547278970920E+06, 0.64775984337094E+07, -0.1437122E+01,           1,  0.3352237E+03,       15517
, 0.40549792389107E+06, 0.64776411633303E+07, -0.1432951E+01,           1,  0.3301415E+03,       15518
, 0.40549034514028E+06, 0.64776416729100E+07, -0.1441217E+01,           1,  0.3315317E+03,       15519
, 0.40548276617998E+06, 0.64776421829746E+07, -0.1457855E+01,           1,  0.3329004E+03,       15520
, 0.40547518749703E+06, 0.64776426935295E+07, -0.1473729E+01,           1,  0.3342469E+03,       15521
, 0.40550057806120E+06, 0.64776845479383E+07, -0.1525892E+01,           1,  0.3432121E+03,       15522
, 0.40549271098389E+06, 0.64776852547982E+07, -0.1512748E+01,           1,  0.3445076E+03,       15523
, 0.40548484369810E+06, 0.64776859630779E+07, -0.1499336E+01,           1,  0.3458704E+03,       15524
, 0.40547697627620E+06, 0.64776866731612E+07, -0.1494149E+01,           1,  0.3472385E+03,       15525
, 0.40550625249080E+06, 0.64777293203446E+07, -0.1638758E+01,           1,  0.3809082E+03,       15526
, 0.40549819821062E+06, 0.64777302242315E+07, -0.1593561E+01,           1,  0.3823333E+03,       15527
, 0.40549014372862E+06, 0.64777311287616E+07, -0.1540040E+01,           1,  0.3839739E+03,       15528
, 0.40548208923983E+06, 0.64777320349362E+07, -0.1510046E+01,           1,  0.3854002E+03,       15529
, 0.40551494050075E+06, 0.64777756340910E+07, -0.1777440E+01,           1,  0.3865627E+03,       15530
, 0.40550679954690E+06, 0.64777767320269E+07, -0.1701779E+01,           1,  0.3880763E+03,       15531
, 0.40549865873502E+06, 0.64777778341280E+07, -0.1607772E+01,           1,  0.3896356E+03,       15532
, 0.40549051811490E+06, 0.64777789375234E+07, -0.1550520E+01,           1,  0.3910390E+03,       15533
, 0.40552816923405E+06, 0.64778204152690E+07, -0.1951542E+01,           1,  0.3733841E+03,       15534
